t,x1_est,x2_est,x1_std,x2_std,x1_real,x2_real
0,-5.274761318576032,0.8031016915648057,4.938647988969552,4.938647988969552,0.002035097361918049,-0.004632911638200083
1,0.14191226109668076,-2.2244807862550773,3.5136453103319827,3.5136453103319827,0.010222464754774516,-0.031230328841654265
2,1.023864735872098,-2.371860594366973,2.8748071753570854,2.8748071753570854,0.020437630789220746,-0.08361304971487579
3,-0.3280381163279873,-1.9621654468627074,2.4922407574691285,2.4922407574691285,0.027028510115877858,-0.16150373548519376
4,0.4749480620575376,-1.0362479748341116,2.2305244088630953,2.2305244088630953,0.034030920683416906,-0.2612249808282371
5,1.0391427985524813,-0.49389751754689715,2.037037923351626,2.037037923351626,0.03696851247347557,-0.3863400577114825
6,1.1761747941464389,-0.0722049013044283,1.8865036610774808,1.8865036610774808,0.02573433829827551,-0.5320005344495359
7,1.1660788923678842,-0.20405322263688502,1.7650703628327347,1.7650703628327347,-0.010415232908002232,-0.6916372596393893
8,1.4167460509081606,-0.17987688658500964,1.664428772353496,1.664428772353496,-0.07985887345726178,-0.86162180004248
9,1.0704677269084457,-0.3190917986259993,1.5792520736486373,1.5792520736486373,-0.18708848168093054,-1.0521473000139305
10,1.2382867697724367,-0.8627813654622878,1.5059471251074974,1.5059471251074974,-0.3391552949851537,-1.2658829393515467
11,1.1231885700371678,-0.5063495971426784,1.4419905238963648,1.4419905238963648,-0.5503258278363136,-1.512460728103912
12,0.5310501754773866,-0.19080967140869837,1.385551136094804,1.385551136094804,-0.8221093196501845,-1.7979581405877176
13,1.022358966392439,0.13676749173836739,1.3352636160623084,1.3352636160623084,-1.1514686438371697,-2.1277322423352425
14,0.6679356030830985,-0.3279856899311425,1.2900863643957028,1.2900863643957028,-1.5389816696937144,-2.510416535408183
15,0.4056134754839961,-0.504249045988733,1.249209075612262,1.249209075612262,-1.9884415449545396,-2.9459531384317774
16,0.32138325344317914,-1.008443278600667,1.2119906334340966,1.2119906334340966,-2.506583724658529,-3.419685585747105
17,-0.060881429343404236,-1.2393408591216037,1.1779162424233418,1.1779162424233418,-3.0995824061951676,-3.9254480709833093
18,-0.3628563091623235,-1.5296496597563087,1.146567128996673,1.146567128996673,-3.778619433021904,-4.477465358070369
19,-0.5888509103362406,-1.5466656616643173,1.1175986762887733,1.1175986762887733,-4.542572106805907,-5.086826729487404
20,-1.0631168836846026,-1.670437601374439,1.0907243518256218,1.0907243518256218,-5.3952154813555016,-5.7569425316597105
21,-1.9378309125439053,-1.8292934753411434,1.0657036974588185,1.0657036974588185,-6.331735908652413,-6.47851237574176
22,-2.188975846682776,-2.014825560145545,1.0423332213682024,1.0423332213682024,-7.352315897466305,-7.247215856896777
23,-2.1609534689790766,-1.8068184144803332,1.020439398206646,1.020439398206646,-8.459333333754033,-8.052623331507787
24,-2.5820226625020317,-2.0087827669436487,0.9998732239667627,0.9998732239667627,-9.647787035482217,-8.898074248403644
25,-2.8611173531986838,-2.2829979653989128,0.980505933284536,0.980505933284536,-10.911343812170974,-9.78392248980533
26,-3.2772323179990366,-2.731315914463397,0.9622255968421645,0.9622255968421645,-12.250187592062794,-10.694712344510213
27,-3.419459917685741,-2.909277214279502,0.9449343928119026,0.9449343928119026,-13.660365238480583,-11.624480157790046
28,-4.05229946113355,-3.349571216208431,0.9285464000167973,0.9285464000167973,-15.159454878983135,-12.572212174296642
29,-4.359471318766954,-3.6912540603614628,0.9129857988705992,0.9129857988705992,-16.75063747081805,-13.54446557460153
30,-4.64480122577494,-4.0331355339735495,0.8981853939380751,0.8981853939380751,-18.428808958113606,-14.541147287318605
31,-5.104185863521918,-4.464314129827138,0.88408539230149,0.88408539230149,-20.197388436059317,-15.566709678942232
32,-5.713845930290377,-4.871694686183179,0.8706323869850856,0.8706323869850856,-22.056720362423984,-16.636054164834437
33,-6.185876167601163,-5.359759185397727,0.8577785059623353,0.8577785059623353,-24.00643871605855,-17.755571568839667
34,-6.9138061407923725,-5.711481506149813,0.8454806957872376,0.8454806957872376,-26.054567586240235,-18.931238055282048
35,-7.537640042433166,-6.200123034103758,0.833700115383213,0.833700115383213,-28.196486280579446,-20.16650416926964
36,-8.206822364627705,-6.592390166537247,0.8224016205143586,0.8224016205143586,-30.43251616889356,-21.470084594330277
37,-8.912850528756088,-6.9628166940568414,0.8115533233315723,0.8115533233315723,-32.75347228354845,-22.846975103965093
38,-9.574588809230177,-7.381638224531126,0.8011262144056854,0.8011262144056854,-35.15721229239673,-24.305322707317615
39,-10.398551305083288,-7.819790803137338,0.7910938370339023,0.7910938370339023,-37.64503514909376,-25.85486549536713
40,-11.265254842296557,-8.102364796069653,0.7814320054849428,0.7814320054849428,-40.214700248684295,-27.50493695833752
41,-11.981442721169403,-8.5029941484012,0.7721185603449552,0.7721185603449552,-42.874395716807584,-29.254731367590495
42,-12.742879497070199,-9.048166770613543,0.7631331553254483,0.7631331553254483,-45.63239729791046,-31.090609504614818
43,-13.596828585182234,-9.716855340339896,0.7544570708607725,0.7544570708607725,-48.47634583262677,-33.004076093584594
44,-14.329324593375638,-10.168106658659617,0.7460730506054898,0.7460730506054898,-51.39333359705003,-34.98551587346751
45,-15.236997776522292,-10.752375061809444,0.7379651575793804,0.7379651575793804,-54.38376177244362,-37.027820807773594
46,-16.135807763954038,-11.212770488296329,0.7301186472294015,0.7301186472294015,-57.44393210881082,-39.12750139210008
47,-16.892258692201054,-11.840997489586567,0.7225198551066577,0.7225198551066577,-60.569455231130405,-41.27708535576819
48,-17.64070523930959,-12.5378785523064,0.7151560972104637,0.7151560972104637,-63.7551713199029,-43.466147740071506
49,-18.714046374387415,-13.145636480375838,0.7080155813451289,0.7080155813451289,-66.99799872703318,-45.6975151530864
50,-19.722187691487797,-13.962368045204837,0.7010873280794986,0.7010873280794986,-70.28967859275815,-47.957443311376906
51,-20.8001382630826,-14.637919193724988,0.6943611001035562,0.6943611001035562,-73.6338011194193,-50.24229176418279
52,-21.84576625166015,-15.334311834632581,0.6878273389477598,0.6878273389477598,-77.0320416793079,-52.55064032942786
53,-22.986826784938085,-16.032923415485794,0.6814771081750577,0.6814771081750577,-80.47882054504156,-54.87862434526493
54,-24.27411409204551,-16.843175167026452,0.6753020422774172,0.6753020422774172,-83.95627188173262,-57.225770864083
55,-25.439672957544953,-17.49261585460432,0.669294300612003,0.669294300612003,-87.455914107995,-59.5892907004598
56,-26.499303731503268,-18.321738560695575,0.6634465257999799,0.6634465257999799,-90.97258273891553,-61.95927979990331
57,-27.69668349947425,-19.086957053397548,0.6577518060858306,0.6577518060858306,-94.51044987873833,-64.32866472704369
58,-28.955025072518854,-19.951777514010253,0.652203641219156,0.652203641219156,-98.07183285365281,-66.69573489352213
59,-30.22762336252092,-20.779328458803256,0.6467959114758892,0.6467959114758892,-101.66168880117735,-69.05115625247784
60,-31.60180555942139,-21.485317220064502,0.6415228494831363,0.6415228494831363,-105.28168378038099,-71.38329481367246
61,-32.780964523128425,-22.28862907880585,0.6363790145526226,0.6363790145526226,-108.93846677347712,-73.68443338658078
62,-33.88586877398574,-23.210086537136817,0.6313592692629763,0.6313592692629763,-112.63485021730932,-75.96735894300053
63,-35.15251464989191,-24.01922155749507,0.6264587580616344,0.6264587580616344,-116.36863873719908,-78.23665211030014
64,-36.40270454366356,-24.8715974989652,0.6216728876836923,0.6216728876836923,-120.13366130029233,-80.48953866029969
65,-37.60609715988306,-25.73734657145226,0.6169973092081376,0.6169973092081376,-123.93066218481553,-82.72335000279546
66,-38.95408310512376,-26.672360007238012,0.6124279015920703,0.6124279015920703,-127.75644495812418,-84.93891246499896
67,-40.214113095935325,-27.539735216346067,0.6079607565411598,0.6079607565411598,-131.61962603943738,-87.14711466613193
68,-41.626965083659115,-28.33284373682422,0.6035921645900397,0.6035921645900397,-135.52432040026855,-89.35834204929564
69,-43.20405927952098,-29.16014738308107,0.5993186022799253,0.5993186022799253,-139.47144237661155,-91.56897723304984
70,-44.770824627820545,-30.071179314711163,0.5951367203326781,0.5951367203326781,-143.47424556904696,-93.77804364309391
71,-46.162576354506655,-31.12556286757819,0.5910433327310769,0.5910433327310769,-147.5342144300397,-95.99934990069913
72,-47.527825713515114,-31.96476893430791,0.5870354066243528,0.5870354066243528,-151.64587579607021,-98.23780507306562
73,-48.957703797857505,-32.98031395747216,0.5831100529862747,0.5831100529862747,-155.80704649875926,-100.486779716246
74,-50.39502537750801,-33.96658568593716,0.5792645179603678,0.5792645179603678,-160.02448423349097,-102.74785791179114
75,-51.86207430433766,-34.83430208544938,0.5754961748333194,0.5754961748333194,-164.30931467149097,-105.01984363908572
76,-53.42837271570489,-35.76244979300527,0.5718025165833875,0.5718025165833875,-168.66719305349372,-107.29637979159243
77,-54.9408596113972,-36.67329081197902,0.5681811489557553,0.5681811489557553,-173.09588571809272,-109.5768765677515
78,-56.53199526354864,-37.65885713702657,0.5646297840213509,0.5646297840213509,-177.5973877377142,-111.85049332332248
79,-58.14077231083873,-38.62102314677449,0.561146234179738,0.561146234179738,-182.16933664589467,-114.10498575942808
80,-59.73899048631651,-39.461184846398126,0.5577284065703447,0.5577284065703447,-186.81553652066458,-116.32439625365116
81,-61.426905459417895,-40.470022540303674,0.5543742978595709,0.5543742978595709,-191.53719914401137,-118.51255983393072
82,-63.03298471670856,-41.4302157843335,0.5510819893742571,0.5510819893742571,-196.3465905241526,-120.66565045325906
83,-64.69229231215655,-42.41364890133054,0.5478496425546434,0.5478496425546434,-201.24376227189222,-122.78474754876989
84,-66.36259117679529,-43.48574671995712,0.5446754947023192,0.5446754947023192,-206.23384853608422,-124.8667811134955
85,-68.0441120837122,-44.54844503364296,0.5415578550008103,0.5415578550008103,-211.3253545472795,-126.92378651673617
86,-69.76869077593311,-45.52771455478716,0.5384951007883818,0.5384951007883818,-216.52351751270095,-128.9716499527558
87,-71.52947347181687,-46.5466261963752,0.5354856740643781,0.5354856740643781,-221.82485402261443,-131.01706715125414
88,-73.29076260089701,-47.603648799380686,0.5325280782120017,0.5325280782120017,-227.23546524391077,-133.05444603892815
89,-75.15758982338751,-48.529369721712655,0.5296208749218595,0.5296208749218595,-232.75597111240492,-135.08479566808109
90,-77.02194922477904,-49.5718653472313,0.526762681301901,0.526762681301901,-238.38016548058877,-137.10500907898253
91,-78.79559966957514,-50.50760306811968,0.5239521671605466,0.5239521671605466,-244.1031807797048,-139.11768026540244
92,-80.7264272060092,-51.47576408628543,0.5211880524508724,0.5211880524508724,-249.92917312868585,-141.11927689682827
93,-82.52997831141157,-52.511014513203534,0.5184691048646886,0.5184691048646886,-255.84553191439883,-143.0973643256439
94,-84.41992783140087,-53.54073597187378,0.5157941375662299,0.5157941375662299,-261.85358695477987,-145.05065938948897
95,-86.27977647822216,-54.51345315087694,0.513162007055985,0.513162007055985,-267.9543245072093,-146.97718032628305
96,-88.18780818389087,-55.50771809773076,0.5105716111559219,0.5105716111559219,-274.1483691802057,-148.8829182567164
97,-90.22739586925229,-56.51816881144084,0.5080218871080414,0.5080218871080414,-280.4319201774183,-150.76230394421938
98,-92.23785731130872,-57.53463305953374,0.5055118097787996,0.5055118097787996,-286.8004603851687,-152.60781565631393
99,-94.30250750567699,-58.50274253274863,0.5030403899625032,0.5030403899625032,-293.2470938708466,-154.41783384000558
