t,x1_est,x2_est,x3_est,x4_est,x1_std,x2_std,x3_std,x4_std,x1_real,x2_real,reset
125,-78.26844229990412,14.339602532612046,-6.3228522177149635,-2.0940796438931626,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,-79.26028643155131,14.980558847726932,0.0
126,-83.09450195859733,16.306578674140656,-4.959159156933143,1.6058542986212019,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,-82.67085624812115,14.415660236499534,0.0
127,-79.40684444324418,11.700926869185839,2.918755402954752,-4.053305161649348,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,-79.0074755473425,12.683034666774613,0.0
128,-80.63062599349688,12.541363977816324,-0.8554141458391848,0.40527016664921867,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,-81.13626012342074,14.259571626503185,0.0
129,-85.20765595887156,16.32624579928247,-4.246092190974114,3.4843561321909653,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,-84.95677430567353,17.286799263659407,0.0
130,-84.35825649500214,19.35665360949046,0.3962923325855039,3.0707743215983747,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,-83.118532689812,18.204996946837262,0.0
131,-81.48343097585253,21.088967200529076,2.654426559043659,1.8513337255105495,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,-81.21861829143803,20.669444621424525,0.0
132,-77.19292223364288,24.206536114065848,4.145023172852587,3.0049713012863553,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,-77.9368852780016,23.782627367175525,0.0
133,-77.97684297951898,20.55000108616539,-0.34562356268838457,-3.06417295034149,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,-78.97065142862697,19.722371009158884,0.0
134,-77.13645924790589,21.74358942326018,0.7349202358006828,0.8149748227721538,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,-77.26929540437175,22.449534029046468,0.0
135,-70.75419789562571,21.672732860656744,5.880082032599143,0.007914348040146013,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,-71.4743868554429,20.472879321425513,0.0
136,-74.44480849965917,17.609924622611146,-2.839554537468711,-3.7008267928438014,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,-74.21654182155919,17.00296803570445,0.0
137,-72.71236675429873,18.120632254077968,1.3258854677175833,0.13620475508806784,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,-74.36457485441692,17.314104148038524,0.0
138,-72.62856265207144,14.525878163545686,0.19425388067085758,-3.262985504890412,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,-73.04931420637932,14.27605515057747,0.0
139,-72.95058613998062,10.675126591064041,-0.2761144818171464,-3.7984855666097403,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,-71.9015746414834,11.968398787481682,0.0
140,-69.23791547208606,9.073237418849414,3.3579753570356328,-1.7972174267328893,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,-68.11140653533467,10.23667961599863,0.0
141,-66.34914652504341,10.987843138614718,2.9304922555696864,1.584538740626138,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,-66.91609382125911,10.505981434753856,0.0
142,-66.0004882095026,11.349088468647745,0.5782431032827167,0.47002442448321324,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,-65.91521060595645,9.873226116456935,0.0
143,-66.49760218086143,9.450683452450857,-0.4014898408132427,-1.6877968271922332,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,-66.18255024597833,9.074621718845403,0.0
144,-62.99473847606734,11.35688989491489,3.155676317510924,1.5866163770400192,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,-62.552973262114136,11.673024470580092,0.0
145,-59.009877862277335,11.925366685722311,3.9111269403307327,0.6590129624692721,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,-58.92780430216673,12.585930844743082,0.0
146,-61.16356363877544,14.494207004372237,-1.6143835701478375,2.3990124682237557,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,-62.156935026030666,14.827473026947633,0.0
147,-66.0541673525787,18.413287784787336,-4.599271922623654,3.78391152905583,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,-65.29424576517832,18.23363400531378,0.0
148,-65.59353384002476,25.166490496234346,0.01069081975767805,6.489164008072626,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,-68.58444141320925,24.00395851236967,0.0
149,-65.6597176045091,25.80100672958317,-0.05934783486380116,1.1551299125727406,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,-67.26952779379654,23.861940875416867,0.0
150,-67.93645024949788,22.732432145781498,-2.079555819213151,-2.6929895063687566,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,-68.83068329695786,23.596953928504103,0.0
151,-61.61146853403946,24.900530591938082,5.5776238253747135,1.735835228731065,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,-62.17016396423968,25.80788565879205,0.0
152,-68.21738198095882,18.14395222533399,-5.522515024101347,-6.001406261042675,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,-65.59000138734474,19.287591334172564,0.0
153,-61.56018653031944,17.34701849865581,5.574137318686093,-1.2597317802576118,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,-62.30653140389199,19.35468354766819,0.0
154,-58.38138159692088,19.590538016576463,3.391805416784189,1.93199940300194,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,-61.96703630187249,20.84446465102573,0.0
155,-65.63152660336675,18.825299893316846,-6.303829330911027,-0.5253912859570784,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,-67.63293926149385,18.429555131415896,0.0
156,-73.81190297348886,13.276343527236094,-8.013507910069183,-5.1022451718608135,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,-73.50879205658573,14.310299839982605,0.0
157,-77.04632772840557,9.747782302192263,-3.659395848047657,-3.668498147129063,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,-76.6210598744719,11.789135293878683,0.0
158,-76.50236696295823,12.724188709373166,0.17018508570627944,2.3855206116175163,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,-76.34374640806642,13.891284461442877,0.0
159,-77.70985452199186,10.12359001547385,-1.0849805779235604,-2.1572172956362943,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,-76.98227344145981,8.557851737857074,0.0
160,-74.40046987714501,9.272067302190798,2.9186238792962564,-0.967629178884003,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,-73.10467612999965,8.484074442576295,0.0
161,-74.27909174368877,9.931516189549768,0.3701180159343016,0.5147639923754712,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,-73.93142547383312,10.46511942397932,0.0
162,-75.22532205679089,12.296307259739594,-0.8291764828651189,2.200280848447197,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,-74.13941773630184,11.38139739730072,0.0
163,-77.29887605184902,9.978221006146569,-1.9629000360337825,-1.91629885124354,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,-76.06496904203946,8.297304063957974,0.0
164,-75.90028048221593,10.577124090735488,1.0996808163806886,0.3752434240610696,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,-74.63896758955809,9.251846948449696,0.0
165,-78.95472427090894,11.655947455141073,-2.6850459738596304,1.0162588250062559,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,-77.88787460528832,9.643278260769419,0.0
166,-77.39919130243186,8.266164275673802,1.1784473622787606,-2.997984077791628,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,-76.65187978634907,10.092895375568027,0.0
167,-77.49033977024236,9.636298336953718,0.0217479832934786,0.9817072688971673,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,-76.38110604002092,10.286951223276272,0.0
168,-77.4285379948476,7.917470060327226,0.058240066326153916,-1.4786881690866562,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,-77.55215040567674,9.287407080134074,0.0
169,-73.63391445112846,5.838056701997623,3.4623725827723435,-2.0259949866344744,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,-72.03827907087027,5.37172591801831,0.0
170,-63.8978777990457,9.22408479041476,9.178162727123592,2.9047739885015744,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,-63.53211942807719,10.017974777260665,0.0
171,-65.46772886426993,7.662349030341545,-0.6141039015876313,-1.1645596765632709,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,-68.62665167783365,8.157514477377184,0.0
172,-67.43597496149664,8.983173668107932,-1.8478315175986075,1.099816453848847,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,-67.43657952033583,7.634033632146542,0.0
173,-69.70100024533055,2.5564140371674187,-2.22792710304723,-5.757472832103876,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,-68.49189125635893,0.036604990502678625,0.0
174,-67.43659513536885,-0.16971739008076758,1.8649328117633615,-2.995687831406107,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,-66.94380705452978,0.12671455044691082,0.0
175,-66.45104096731984,0.7802346898744092,1.0637512806253735,0.5990933792806623,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,-64.61856233796496,0.3001876870639426,0.0
176,-63.53447156536535,-1.4372615115763163,2.751810991851263,-1.9670362043832679,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,-62.56495609201797,-0.24191049861519331,0.0
177,-61.59491346860339,-0.9447591355593423,2.0117861768180085,0.27379247598447387,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,-62.38352247022706,-0.22288554984798434,0.0
178,-65.15493136430939,-1.6639568082847114,-3.0645555673598,-0.6308978680838635,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,-63.1217290256266,-0.8935793830416666,0.0
179,-58.80511681549652,3.180369210926371,5.512659172034029,4.357451904452954,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,-58.14116693873256,2.742192979790114,0.0
180,-57.51516515382116,8.032966464612144,1.6654480839785784,4.808567373164588,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,-59.26397622005134,9.70527869577791,0.0
181,-55.9272193930755,11.955726825567666,1.5948375108900323,4.001529104260538,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,-55.52281875494973,13.871158473840396,0.0
182,-57.60366628696381,15.662595496988404,-1.385554004120946,3.7330708031227906,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,-55.424227211190725,16.236302542133416,0.0
183,-60.21118746114145,17.71196083371455,-2.4988600132038554,2.199085718091278,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,-58.03947575500003,17.672856440871698,0.0
184,-60.35546318429344,20.969452914032384,-0.35365275785235495,3.1633752603903096,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,-59.12532136025034,21.64071834472066,0.0
185,-60.75258439082611,21.40431797703269,-0.3932558554699983,0.6774927644985729,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,-59.002863351452746,21.257700126970754,0.0
186,-61.078808962639044,20.259546342688957,-0.3321852042114371,-0.9827301572636196,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,-62.565403678968934,22.43655743499459,0.0
187,-59.09300048638822,26.40997332915119,1.7796851935465656,5.516124236242099,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,-58.163110451215374,28.320181604648212,0.0
188,-57.77622800141779,30.349991905071324,1.3579361377885903,4.080170844380824,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,-57.76786482367343,29.273317708227367,0.0
189,-50.98217649116212,29.704708161798877,6.310655047540317,-0.2250814708992408,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,-50.34765386654912,29.76278354540504,0.0
190,-48.35477102058742,30.18164539366825,2.9549315981143653,0.41451152262171564,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,-48.44241885189774,29.20022310253285,0.0
191,-44.09277690135211,25.918435296867074,4.145766012220184,-3.8472523899709143,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,-44.66201085488807,25.391125076631166,0.0
192,-43.49134323948175,24.705398423578263,0.9166068330514432,-1.4472795954435687,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,-44.396043423415264,25.798969959865847,0.0
193,-45.46850059876673,27.664151791462224,-1.719834753220987,2.5669550701754313,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,-46.89427966867593,26.329455151087934,0.0
194,-49.47612271391837,26.326646704064185,-3.8041848732190306,-0.990308219843798,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,-51.59032377965896,26.214607238270695,0.0
195,-50.21122668241282,28.103921063200584,-1.0080162875826648,1.5311722186763994,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,-48.94035333730462,30.15666053283891,0.0
196,-52.2795527978416,29.860641786052298,-1.9740400333564458,1.7366642410409543,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,-51.8259257193015,30.955264060866366,0.0
197,-53.66916532017308,30.884350683566375,-1.441581653261598,1.0871071272279713,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,-53.33069984448887,30.92173578456097,0.0
198,-58.9109253089784,31.106558913342536,-4.903836188586988,0.2991177578101255,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,-58.7703141709655,29.35223232284998,0.0
199,-60.53261089264233,22.41843850021868,-1.9135447300968056,-7.888946951240865,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,-59.450244463527625,21.531025122305103,0.0
200,-56.55625616211812,17.3961691194328,3.452606360606682,-5.27718335930847,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,-56.034715609294246,16.416856359832085,0.0
201,-59.26783696076538,8.068428807059679,-2.1634419045776796,-8.96755205863304,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,-61.46942178131847,8.933488173481997,0.0
202,-64.19010203061723,6.7278110377718185,-4.67694184398634,-2.0188287350640834,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,-63.765516770493996,6.598497459590675,0.0
203,-63.14147437817934,7.473731680422975,0.5394920193679233,0.5000704393513908,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,-63.00647005248373,7.466626234669161,0.0
204,-62.177511159039895,4.660275153585993,0.9262179060923121,-2.518807295755548,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,-60.38295361512243,5.737334213574033,0.0
205,-59.37100802041891,3.4331976011875596,2.6393022666704344,-1.3419422206292801,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,-56.43556815584327,3.788856278277585,0.0
206,-57.89302717041496,3.077557031495715,1.581249199998036,-0.4433456120918352,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,-58.51399683154386,4.615865717833996,0.0
207,-61.56798077455774,-1.3020348852607424,-3.2075555324048186,-4.029568525110207,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,-62.63876960303868,-2.6531014357324327,0.0
208,-61.628156463882085,-1.856783967110577,-0.3400505960771403,-0.8637409468779458,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,-61.972850671505974,-1.3936906593620537,0.0
209,-64.94378185990739,3.4299241928989486,-3.051027933630559,4.739790896730233,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,-65.38985497617382,2.2805732657115314,0.0
210,-65.3022512922999,-3.361244944492668,-0.5979001960854196,-5.765799933412247,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,-64.49553382346764,-4.898556703352734,0.0
211,-62.94436130477108,0.12780865077523096,2.0950518353945666,2.6660829347533257,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,-64.21229554725052,0.7559276766595984,0.0
212,-61.36316294714947,-6.8714261175544875,1.6268918237256456,-6.139764343482937,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,-62.776090468177955,-6.254880305374299,0.0
213,-58.84046331862095,-12.030126834012542,2.4430415833170955,-5.245939977310476,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,-58.92844592092663,-13.087751178651182,0.0
214,-63.62747507436646,-13.036685961403123,-4.1440926913254295,-1.3835381954460169,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,-62.00085286289688,-13.926528374508434,0.0
215,-66.16759401454962,-17.546525426861812,-2.682749326859182,-4.231838931665607,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,-65.05113555060056,-17.63607231622096,0.0
216,-67.6368877842598,-20.79897879956912,-1.5771980513152122,-3.3395434144736713,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,-69.20784322164182,-18.002382411520223,0.0
217,-67.33406975767106,-22.04335681716568,0.13564108871328107,-1.4306867090536304,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,-67.35423221749923,-20.229918180148754,0.0
218,-63.69210898542076,-21.787673084767675,3.330167806862627,0.10572637307590571,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,-65.01138337445397,-20.434388454920768,0.0
219,-62.31130056958091,-20.46740000184895,1.554151579039444,1.2122717725870538,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,-61.303039140714745,-20.669002247693065,0.0
220,-58.76151822161098,-24.834521738071984,3.37232458843215,-3.8709845313513562,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,-58.965866042134735,-23.082109692921435,0.0
221,-60.769222536213086,-26.803487765599296,-1.529295237008741,-2.1380994902614594,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,-58.83498891784479,-27.072762691849636,0.0
222,-61.08490319189695,-22.416108838758774,-0.42359907821836873,3.8071128787119486,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,-58.143787990468915,-23.390748995597917,0.0
223,-54.196152291758196,-20.842650959909143,6.238513759923256,1.7720815010281807,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,-53.01198700396844,-19.17724115355095,0.0
224,-53.95056013206359,-21.459943708286314,0.7785015820283334,-0.4048220811585126,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,-53.81145780932908,-20.679408512513287,0.0
225,-53.28149069659924,-19.132713981572266,0.6788004858435067,2.0842870940816383,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,-52.96196556516405,-18.73267408570283,0.0
226,-51.846195799469704,-24.32083471140927,1.3680250366825435,-4.541435371518295,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,-51.73033967565487,-25.213729013419037,0.0
227,-49.90074923160022,-20.363058928177523,1.8941004306838818,3.201999217324821,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,-49.385140631863685,-23.114633892699683,0.0
228,-49.41462407425246,-20.671250835803548,0.6113267434230907,0.003945318498735251,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,-49.7042896856892,-20.688199727161198,0.0
229,-47.92018948092437,-17.856718711599704,1.415905868017663,2.5646059127563294,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,-47.6413315173245,-19.68453156645987,0.0
230,-51.77785058920014,-19.53940234819379,-3.388718959780523,-1.3050013021310303,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,-51.111097477599415,-20.585653567162797,0.0
231,-56.77557634476388,-18.512292810391497,-4.854647814741153,0.8197309129126111,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,-56.340997610554176,-19.157397415188225,0.0
232,-52.96418442389384,-20.69194677631525,3.0407804332694814,-1.9129392364875741,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,-52.92415563780407,-20.140572697392173,0.0
233,-50.9200473063302,-19.593873179208128,2.132761773295049,0.8303248733912674,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,-50.19358600456179,-17.994779522578625,0.0
234,-54.0073755415623,-23.41286892800626,-2.6231414267699042,-3.4055635478962016,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,-53.6413413264629,-22.431650536424847,0.0
235,-51.72953956242187,-20.92510034285874,1.8420256661614127,1.9637149712104862,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,-51.216065551323325,-19.34936070099912,0.0
236,-49.627036863271236,-18.397329389879065,2.0793402627896773,2.477613322451516,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,-50.02363167873266,-20.574487639775775,0.0
237,-45.76192967363068,-16.933519732667033,3.7063111824686112,1.5539602651529023,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,-47.5308905204757,-17.33990779074773,0.0
238,-49.50510596289182,-9.261826706734542,-3.080744452160113,7.1276850029650625,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,-48.39910277145358,-9.91516123317902,0.0
239,-50.78394929335148,-10.338692109551507,-1.4390740409417238,-0.3472909967232072,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,-50.37653643634906,-10.901444851073864,0.0
240,-47.107258115745246,-3.672452458634221,3.221781257325059,6.042574464673,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,-45.76613347993155,-3.3687648946040722,0.0
241,-49.6154233717055,-3.0064685270961053,-1.9986404047955855,1.144087258474447,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,-50.597791195924046,-5.383383588755216,0.0
242,-49.59064931200899,-5.578172851878065,-0.15515431336497487,-2.241284459774856,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,-48.33264536110374,-7.0486079774098505,0.0
243,-52.56159433064634,-6.054562856998377,-2.7205560600862873,-0.6333299664697263,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,-51.80134287098534,-7.155046726388785,0.0
244,-54.54273759054904,-11.281660076653987,-2.0468941698089744,-4.81860499891014,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,-54.062267294215665,-11.093486368604792,0.0
245,-54.89830362460513,-9.19791249490384,-0.5059642471357466,1.4699686986152392,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,-54.31487577105975,-8.456925082526764,0.0
246,-53.47224144458381,-10.451159426360329,1.2542603184400618,-1.0110900395231228,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,-54.933389369129465,-9.747275448462855,0.0
247,-53.01876824247525,-10.970452370412394,0.5246817090845647,-0.5630250873263709,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,-50.979768573868434,-10.871028066435471,0.0
248,-51.60106669372609,-11.423687173757175,1.338291418159414,-0.4629977004286092,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,-51.66206346115609,-13.778225797835947,0.0
249,-47.933804504633265,-9.978173219542121,3.460162789006743,1.2758031001043408,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,-47.78260325925154,-9.799398293812935,0.0
