t,x1_est,x2_est,x3_est,x4_est,x1_std,x2_std,x3_std,x4_std,x1_real,x2_real,reset
374,-15.118811338374613,-68.02297079658273,-5.446088225901921,0.7281975428732228,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,-15.704466034486323,-66.41289969322519,0.0
375,-16.244684958087245,-66.1070774432802,-1.5100406794075618,1.8102797093296201,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,-17.740248908848347,-66.78429487269091,0.0
376,-18.38806256136459,-64.38127642051954,-2.0870592936520023,1.7333131330571279,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,-15.780966898365993,-63.89492283424723,0.0
377,-14.095936921980707,-58.64290127011167,3.7248684676073474,5.3822324493260245,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,-10.580152372409607,-58.99660584954862,0.0
378,-9.925158598252573,-62.40208221554061,4.131126617984282,-2.946297738125369,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,-11.783488620965677,-61.28743557831083,0.0
379,-11.916406545628892,-60.35060922912749,-1.4468271605579908,1.6070555073543922,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,-12.229432039806202,-61.739567405001836,0.0
380,-12.178764738556968,-62.075582902040026,-0.3676848958984271,-1.4286791668093,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,-13.207747177395108,-62.96511858138854,0.0
381,-14.004613035906232,-68.12976108946098,-1.6961838251983674,-5.642864278194219,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,-13.80159385278451,-68.27941638091382,0.0
382,-15.526903106065934,-68.98594602895731,-1.5377532493445525,-1.2818315091402503,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,-15.82662854704387,-68.5274986069462,0.0
383,-15.388329645213103,-64.69155394697252,-0.010490778322234995,3.798536756155597,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,-15.29586817972095,-66.51763583798706,0.0
384,-17.74306365936414,-63.23600401567405,-2.14627653849048,1.6638956829469653,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,-18.166874704487714,-63.800483645168946,0.0
385,-15.122807064429018,-65.57034506917142,2.1964014891764334,-1.9788052778431813,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,-15.9548311429426,-66.3551767433738,0.0
386,-16.434536781766536,-66.1984289911188,-0.9997756656337606,-0.748194309755019,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,-18.0459138054945,-64.09131502462566,0.0
387,-20.102602557695604,-66.28028730094513,-3.4307930338257817,-0.14111100099929752,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,-17.48330941939555,-64.74047226424825,0.0
388,-21.632157104748934,-69.84701950434697,-1.69861864821993,-3.262115200563537,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,-20.48987032212652,-71.07968924108897,0.0
389,-21.628840204779898,-76.46235797606163,-0.14802455755979582,-6.317159320444426,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,-22.08323138144064,-76.61649016233508,0.0
390,-25.951874174219487,-79.90682628088675,-3.95177901195143,-3.6999170177898515,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,-25.350785452309097,-77.14702457709446,0.0
391,-21.757699259344204,-79.30224910563815,3.469811091838322,0.22180802409475753,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,-22.053767205772107,-78.55475195884384,0.0
392,-19.77237411673856,-87.23321904892082,2.1173302984277953,-7.2059993051143785,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,-20.981667201968154,-86.8710760198547,0.0
393,-20.028544838095925,-85.2773385534036,-0.0451115516004994,1.141177351084396,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,-21.158477965460335,-84.27014022009925,0.0
394,-19.078479693144594,-85.40748736749117,0.861570905604167,-0.01709849615020609,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,-18.822706505816903,-86.60012522091402,0.0
395,-17.34180193970052,-83.73220941102956,1.6588605023816092,1.5247865237523774,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,-18.51176322718994,-82.89933182668207,0.0
396,-18.707576804779006,-83.71413379465197,-1.096814782840495,0.15205708532294104,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,-18.53288555338013,-85.69753833136356,0.0
397,-18.645336210114984,-87.41804149503086,-0.04082625200641843,-3.3610231936953383,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,-17.581071607653456,-86.78298499739581,0.0
398,-14.998877336445284,-88.1781043809883,3.3185738924563886,-0.9913484504234709,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,-13.943418229380836,-87.75078170407626,0.0
399,-7.715543657024434,-90.61288396020329,6.930774779320668,-2.306425147047298,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,-7.9048967124949145,-89.80483468964148,0.0
400,-2.5431429968800545,-92.49984300874256,5.328760812771951,-1.9242592922527832,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,-2.833537390323375,-91.85667626506732,0.0
401,0.14556966536687366,-93.41415019262199,2.9234740405329127,-1.004115299279681,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,0.2823607184372041,-93.64008390600006,0.0
402,1.3315238655920965,-96.87025873306457,1.3404599248381461,-3.2380695956874233,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,1.8940376427774515,-95.43036221585386,0.0
403,3.581308037486164,-98.88422600844329,2.168924202160084,-2.1228183006229333,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,2.2996647411038103,-97.78733202581464,0.0
404,4.9352403985072275,-98.00814526618552,1.4264039967673963,0.6094092148815795,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,4.9977681322177405,-95.71377366156865,0.0
405,9.230781627174816,-90.75050655939052,4.0404085293194445,6.666457247330807,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,7.778106466900029,-90.4221274511645,0.0
406,9.686459199010645,-88.92995611548263,0.7744431141218415,2.251463705846219,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,9.508257438156669,-91.70000359724632,0.0
407,11.240927559411569,-96.13651701495353,1.4851060641572271,-6.365523628326648,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,12.800604241824756,-98.49216767048605,0.0
408,13.937786199042787,-102.84729836171523,2.5891057925086027,-6.6800799454150885,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,13.624535638595088,-102.91294961438719,0.0
409,12.653899575810023,-99.67013137677142,-0.9394879661742577,2.300629610041704,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,11.66691572883571,-97.95671078618422,0.0
410,16.990019590395146,-96.89927915904988,3.866996373558612,2.7290385457026334,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,15.80516888946654,-96.04367848050316,0.0
411,15.551996030953624,-92.84338376074733,-0.9662845151903561,3.9379071171257056,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,14.580556937615084,-93.47609387278852,0.0
412,18.443006220508366,-85.28505106867736,2.548007422290399,7.236393072223745,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,15.002537164121255,-87.71792901093811,0.0
413,16.170603190357983,-83.99715327095409,-1.8437569838674341,1.8168566915569677,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,16.10268691142836,-85.30606741286896,0.0
414,19.838934726144547,-85.98977507422423,3.1781793020665163,-1.6538710036612119,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,19.679847993763243,-87.25712415261374,0.0
415,21.131265630661254,-86.66881161857765,1.4600264705840016,-0.7657218880363684,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,21.226961217547466,-86.53121270812704,0.0
416,24.364315994890365,-86.98797475758326,3.0753875076166928,-0.3588725463462601,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,25.059524720658302,-86.59055629637731,0.0
417,19.99040734542691,-85.07864381072324,-3.711493824662308,1.7076351640795928,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,18.692530185537535,-85.26906858763026,0.0
418,22.660801226997638,-84.25717734949068,2.1028963707076427,0.9002673672057786,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,21.8595268497567,-84.27012420179675,0.0
419,26.951374205147182,-89.49034289383327,4.096037899118908,-4.687761414628776,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,25.615134728190913,-89.80932003065108,0.0
420,26.53792213602559,-86.65524613098138,-0.012454049407284451,2.166140572017219,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,27.088426348292632,-84.80949065079436,0.0
421,22.07142442363126,-82.20428256904889,-4.070430152391362,4.2477899212754755,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,22.15516043537017,-82.41857599332036,0.0
422,20.390760109400894,-82.51273653560716,-1.8931698027518005,0.09670155861737673,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,19.663318607140653,-84.03086559077772,0.0
423,20.26611350824165,-87.00623990275831,-0.2819092420902636,-4.085327919754772,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,19.841077081163515,-84.95993566844992,0.0
424,18.33656651882888,-83.29735702581692,-1.7830338629758402,3.0157971584403827,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,17.20657454328175,-83.27978852749543,0.0
425,16.684489635997597,-85.07328728070277,-1.6637219890573938,-1.3498347945816498,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,17.450237572866303,-84.09349323143607,0.0
426,18.23188499382651,-82.58635374158497,1.2618527119331786,2.145756041273994,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,18.067910272956134,-81.06106747160239,0.0
427,19.598784766304867,-79.26130877329012,1.3575586577287728,3.220178890814492,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,20.282641383590356,-81.2299027965898,0.0
428,18.32522084186284,-75.22401290606737,-1.0395962357440163,3.964635257769724,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,18.4620441974851,-75.30525336220218,0.0
429,19.443857952910225,-74.29712312725705,0.9267202192835877,1.1970156533632932,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,20.460618762594514,-73.52846022931752,0.0
430,23.20029313151077,-68.579630887443,3.5048080316208146,5.315517255481417,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,23.770935800717453,-68.19318136530819,0.0
431,18.028980887766224,-69.23437577795488,-4.39980436286946,-0.12385041805944308,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,16.17581085464556,-70.65562904661195,0.0
432,9.94774857357681,-77.73451856427599,-7.7538681713268875,-7.75529654519917,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,8.59428738257225,-77.37175430433709,0.0
433,5.801294612171999,-79.75081641806307,-4.467236569783122,-2.526627653078589,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,8.589489937533285,-78.13317416990975,0.0
434,9.716646555079308,-78.06688794381925,3.1699458288362052,1.309512591107692,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,10.674110498644044,-79.9202679952133,0.0
435,15.809102699219338,-87.92985513948224,5.832577342482837,-8.869475181855218,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,16.696701981639848,-87.15514730579521,0.0
436,12.764350668696443,-88.7581312876678,-2.2553520043563147,-1.5433248369152617,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,11.49312427544821,-88.22855344446319,0.0
437,9.674675086168671,-89.52762568814032,-3.0154849079716746,-0.8383058347574694,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,10.018300867923733,-90.23714989118552,0.0
438,7.012907773540443,-85.50322329872124,-2.693220992815962,3.5919950923463793,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,8.414345585335033,-85.91727085552654,0.0
439,7.7301801668662105,-84.98747220542833,0.4140006034507837,0.7893003772399338,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,7.477320812867182,-84.31350259929454,0.0
440,4.671044172372981,-82.18928592831861,-2.75029377335924,2.619549829672598,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,3.096131762181387,-81.16173364486139,0.0
441,3.543496747217068,-79.14222700057829,-1.271847130158263,3.009043475229655,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,3.4859789029328456,-79.37580061571138,0.0
442,-3.3431750191239917,-76.54056915534476,-6.387383914275848,2.6378838557223054,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,-3.2320579646739893,-77.40716640315483,0.0
443,-2.266666402311838,-76.96189359790968,0.41279583656296825,-0.14929002666724234,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,-2.273759908584886,-77.29497987252448,0.0
444,3.8527446931303517,-76.63496642308276,5.61196093274122,0.2845804446871573,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,5.121061643918447,-77.26096168949996,0.0
445,4.5160429855420565,-77.11186934699727,1.1033489262931653,-0.4091894297044762,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,2.635909727525651,-76.54027052616563,0.0
446,4.484351031753404,-78.50925908312689,0.06923944830185591,-1.3095158593168492,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,2.6303358556737586,-78.10081091417263,0.0
447,4.052993688040334,-77.89672392821305,-0.386842703767736,0.4416203383992119,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,4.372058907915457,-77.20377598582624,0.0
448,5.111251366205564,-76.62523399244184,0.9297548107623315,1.1976953231850884,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,4.4807236157185795,-75.31170688033072,0.0
449,1.675984158068447,-68.89445527920728,-3.0471157324900857,7.149836407011746,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,2.748786952653247,-68.45824881035374,0.0
450,-0.5987144463313394,-66.35093851766645,-2.343384362864502,2.953125180456027,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,-1.1020118143010174,-68.82650081529393,0.0
451,2.2143975360909103,-68.43745975034761,2.354580122347872,-1.6383800357916956,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,1.7439640958011582,-70.26097657834158,0.0
452,3.0029067584777147,-72.43214076764131,0.9277691684204845,-3.785151328994635,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,1.8038947900588054,-75.42938359931611,0.0
453,3.165655321669988,-78.71829235930274,0.23077659959942642,-6.0637547885423215,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,0.09857848293966476,-77.63065050047658,0.0
454,-0.7806228129042054,-76.4146044966767,-3.5748413005999407,1.5596285661595797,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,-2.4487778541387453,-74.28283992213085,0.0
455,-1.753233753209786,-71.731381548652,-1.2040094418362624,4.405463119232504,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,-2.4099659538152016,-72.24313191490974,0.0
456,-5.954767345606311,-65.25408336186837,-3.9349843247662712,6.293064101529227,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,-4.152110475710991,-67.74177270232113,0.0
457,-6.825061571687845,-66.4699148426779,-1.1428161008979294,-0.5481168878143894,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,-4.474380740809434,-64.71215508883543,0.0
458,-8.373624239848557,-62.823181782597125,-1.5124824082811794,3.2737138197783096,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,-7.53060308656405,-61.92499254770802,0.0
459,-3.443297430239973,-58.02569708572216,4.357411966474132,4.661986201808461,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,-4.057091649965873,-56.90629132949434,0.0
460,-1.3151620330340998,-50.74653192348287,2.3263696755761325,7.046437384206286,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,-1.6641532689832128,-52.398437377953016,0.0
461,-1.1248734345725655,-51.29539589676509,0.3802356407888896,0.12653409278214234,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,-2.078772552182339,-53.856257010972826,0.0
462,-2.432897849787624,-54.19274656530799,-1.1578990254285724,-2.6284573325613256,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,-0.38429748297414723,-55.08579852823854,0.0
463,-1.693042013158946,-53.83977967899325,0.5711015103195582,0.0878492752062554,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,-1.8245438114268964,-54.10212836230352,0.0
464,0.5520874437385741,-54.635783917865204,2.0962696310076994,-0.7174092067598868,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,-0.9886067036071974,-54.899678776389806,0.0
465,2.9198239179520202,-54.4901490777771,2.3435967893909355,0.06889025119897918,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,2.820336896438883,-54.89568781168297,0.0
466,7.536829013306331,-52.54666125505669,4.41484648426662,1.7767927154609366,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,7.961019911798804,-51.88941859618946,0.0
467,9.400621822728164,-52.987973481990714,2.090640519252045,-0.24407136473382351,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,9.673924284703862,-52.405964790391636,0.0
468,11.567005997450305,-51.888121120408904,2.159648810842114,0.9803464403589901,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,12.601486954917052,-52.000181535371766,0.0
469,11.72302747181125,-53.94782786996561,0.3341903138157285,-1.7893756660931799,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,9.844014767032462,-55.194711710728335,0.0
470,2.9212352944060207,-57.87629640517636,-7.98939190311132,-3.7382536748734947,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,2.8692004357213605,-57.35313722455337,0.0
471,-3.6819562962960726,-53.90662642660828,-6.7264568788207715,3.2842571840153734,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,-3.4763193723343138,-54.28120001399053,0.0
472,-1.938453149291158,-51.85244978291717,0.9903276834079371,2.1635592710465428,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,-1.5841218234021117,-52.93740970954548,0.0
473,2.095465252474063,-52.94537069158399,3.763272750155462,-0.8033444571167005,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,1.40493057070626,-53.683600187076,0.0
474,0.18320443310104384,-50.79123485044295,-1.4075745381679177,1.8911473987012504,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,0.7735062148445889,-51.741606571195895,0.0
475,4.287700706614936,-53.23662957063233,3.6143456144423807,-2.059775766753432,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,6.237024066756132,-52.407345661405365,0.0
476,5.248925093617705,-51.03909110010411,1.1971482643720743,1.81896470931026,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,5.9147956473052545,-48.71011747995107,0.0
477,4.4624001161065605,-46.8332192452431,-0.6101305188567001,3.9936205702703442,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,3.597417247697292,-47.33619147388036,0.0
478,8.421032161452118,-49.18750979599363,3.552363320125439,-1.7898143446209418,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,8.315131742067543,-50.574104938676825,0.0
479,7.666543489622133,-49.195062200426264,-0.37150985778671775,-0.16603673717559864,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,8.05399464019837,-49.8758813810048,0.0
480,4.720661888867049,-45.67061317741771,-2.7169603750268503,3.196279431316321,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,5.186426813244749,-46.13812364723339,0.0
481,10.784972914642939,-42.614530639797934,5.28345277637397,3.068549285996718,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,12.012215826904141,-42.006189189269236,0.0
482,8.38596063743671,-41.22185980315716,-1.7158633413605981,1.5416952150530938,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,7.307083156488478,-42.994982169441315,0.0
483,9.10041573601345,-48.117765335305656,0.49834354526280844,-6.145607557300586,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,9.615749718528189,-49.04854518107948,0.0
484,12.072275543164693,-47.78217430131419,2.751906967753885,-0.24073751287019718,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,11.974561860857627,-44.92737374716888,0.0
485,13.714309726302853,-46.86621908394005,1.7407275590853644,0.8130984647230455,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,11.245779458434567,-46.83586840323572,0.0
486,13.51819132209585,-43.40125182773204,-0.023887974326496142,3.2291547493797546,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,14.457666001730384,-43.39823239751125,0.0
487,15.16659070261813,-39.75550481840543,1.4996943335190853,3.6087023163694227,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,18.043992465654323,-41.531743522513985,0.0
488,21.817724930087813,-37.62627400155921,6.193052002938764,2.260790072041554,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,20.322260074840365,-36.00555315441699,0.0
489,22.317682985953056,-33.612492127776605,1.0062058610277287,3.8579003337361026,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,20.419765026228298,-31.44862442714188,0.0
490,17.63649400188047,-30.932140337889326,-4.1754479609678254,2.785063107026561,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,17.22982932653372,-30.550879735119622,0.0
491,22.566503831108562,-30.75016011533727,4.1203239072777125,0.4134545332120174,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,21.871634485430167,-31.104883583839655,0.0
492,20.39682762124878,-29.66539256898987,-1.6103496321893944,1.0250722835190913,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,17.69042007726566,-31.07831787241809,0.0
493,17.836719546266558,-34.75984389398662,-2.475652569492878,-4.550284054220609,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,15.950546783073491,-37.24795082912564,0.0
494,17.81166744733889,-34.44100433384584,-0.24296719414430568,-0.11413821358845322,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,18.88851222048396,-32.84150286364354,0.0
495,14.312662276571903,-32.302187769900286,-3.2094680413053784,1.9384767448840385,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,14.860511692359715,-32.56178671683763,0.0
496,19.203333941484527,-29.688299305169757,4.170381786350145,2.553828732020677,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,19.068170801384927,-28.77743778164042,0.0
497,19.860484253991984,-27.19472783885926,0.9695578960104285,2.4989297317448043,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,18.660951200989267,-27.1466120661225,0.0
498,16.181563250016712,-27.288587156633074,-3.2655636516569295,0.13669963273197583,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,18.035332185524002,-28.209473636200837,0.0
499,14.325261053329005,-25.27694230839662,-1.9816181540758684,1.8449188273814918,1.225802023848856,1.225802023848856,2.444590437297087,2.444590437297087,16.81489199257186,-25.926789753844204,0.0
