t,x1_est,x2_est,x1_std,x2_std,x1_real,x2_real,reset
332,-23.017101631231327,-41.125486196731444,1.2136807377036614,1.2136807377036614,-24.00414420389207,-42.00655901388797,0.0
333,-25.603656528411825,-44.1552523417886,1.2136807377036614,1.2136807377036614,-26.37470855354409,-43.816154894324875,0.0
334,-26.352563538433753,-42.21435996127753,1.2136807377036614,1.2136807377036614,-26.594460424490283,-42.93037550169769,0.0
335,-25.26266732321418,-47.60538906921205,1.2136807377036614,1.2136807377036614,-24.384933950369312,-47.97327482420272,0.0
336,-24.24217609842481,-45.41302087457638,1.2136807377036614,1.2136807377036614,-22.69317936080284,-43.17265933667056,0.0
337,-22.149081148510284,-41.680382564264086,1.2136807377036614,1.2136807377036614,-19.192769020427132,-42.008174208109054,0.0
338,-16.94494129545944,-40.30577898738444,1.2136807377036614,1.2136807377036614,-16.38757674369115,-41.563780457987534,0.0
339,-12.197148185922789,-47.653860051970135,1.2136807377036614,1.2136807377036614,-12.456316057216107,-47.48481653014827,0.0
340,-10.553267460237496,-47.025402207635096,1.2136807377036614,1.2136807377036614,-10.901275629695345,-46.51586786844144,0.0
341,-8.589204307742477,-45.21904527457294,1.2136807377036614,1.2136807377036614,-7.765938996565652,-46.49948240592106,0.0
342,-4.095303976321823,-45.48228446169141,1.2136807377036614,1.2136807377036614,-2.443343091066935,-46.02907951398646,0.0
343,-3.00533262763114,-45.22032842337596,1.2136807377036614,1.2136807377036614,-3.240062606597661,-47.73454346276451,0.0
344,-0.02905693712320634,-44.75509946112924,1.2136807377036614,1.2136807377036614,-1.445207494642901,-44.06110799792535,0.0
345,-2.7691980685683593,-40.03149400234377,1.2136807377036614,1.2136807377036614,-2.6475406203403287,-41.14833390316042,0.0
346,-3.39542662919266,-44.73411100708944,1.2136807377036614,1.2136807377036614,-2.4554032698663084,-45.11393764593936,0.0
347,-4.042454633490706,-46.52079607792897,1.2136807377036614,1.2136807377036614,-5.522400257217937,-46.919018375376425,0.0
348,-4.980567603393654,-49.05591466523616,1.2136807377036614,1.2136807377036614,-3.9334136310683476,-49.028800198398784,0.0
349,-5.904664848083928,-50.33698503358415,1.2136807377036614,1.2136807377036614,-6.494868596365833,-51.0066728504881,0.0
350,-7.069086858343171,-55.276326692948075,1.2136807377036614,1.2136807377036614,-6.978049874064739,-56.88120560269712,0.0
351,-5.470536909922986,-59.25933381488684,1.2136807377036614,1.2136807377036614,-4.962508285785956,-58.94791896160353,0.0
352,-2.394110550219971,-60.8051803973224,1.2136807377036614,1.2136807377036614,-3.291600162738268,-60.323118021923094,0.0
353,-4.1526844743960645,-56.74846973282916,1.2136807377036614,1.2136807377036614,-3.786255527699788,-58.533973138525916,0.0
354,-5.429286962544217,-59.86290775161163,1.2136807377036614,1.2136807377036614,-6.173599019443788,-62.28133422914951,0.0
355,-3.367280412990329,-57.49904354315384,1.2136807377036614,1.2136807377036614,-4.067272253071013,-58.40778320357788,0.0
356,-2.1964606880391395,-55.94778951791239,1.2136807377036614,1.2136807377036614,-4.842784135034437,-56.12400234694435,0.0
357,-5.990381808317064,-58.5517509113911,1.2136807377036614,1.2136807377036614,-4.577806961018019,-58.869776790998344,0.0
358,-7.384609732356833,-60.73639600960426,1.2136807377036614,1.2136807377036614,-8.417732375766981,-60.559454993189384,0.0
359,-9.962248049426321,-70.37801080196381,1.2136807377036614,1.2136807377036614,-12.507666247638896,-70.49587899668052,0.0
360,-7.855980360228596,-67.85132315260086,1.2136807377036614,1.2136807377036614,-7.5852540435689475,-66.20605433989809,0.0
361,-9.222421747567468,-66.41097293264943,1.2136807377036614,1.2136807377036614,-9.2989094891607,-66.564450052236,0.0
362,-12.503560167396572,-67.01274364533293,1.2136807377036614,1.2136807377036614,-12.385643736654874,-67.02010587035105,0.0
363,-10.241909719983406,-67.16678280329185,1.2136807377036614,1.2136807377036614,-9.7249411771393,-66.25279404562116,0.0
364,-6.962914319309174,-66.92280889008057,1.2136807377036614,1.2136807377036614,-7.212186569015991,-66.39001868204966,0.0
365,-5.054344073167445,-61.43425904751768,1.2136807377036614,1.2136807377036614,-5.345903415823938,-62.16579013644103,0.0
366,-1.8636120899621478,-67.24533013079646,1.2136807377036614,1.2136807377036614,-1.4279890669106599,-64.63824989044424,0.0
367,-1.9044080571122313,-67.05559626601651,1.2136807377036614,1.2136807377036614,-1.7594469697140664,-65.3308489702446,0.0
368,-5.85380835319291,-63.40730895317716,1.2136807377036614,1.2136807377036614,-6.566430202124529,-64.53395452844352,0.0
369,-5.111353330890612,-63.68482559467794,1.2136807377036614,1.2136807377036614,-7.4525833516852895,-63.31106980956651,0.0
370,-5.359672419535647,-64.30835066973876,1.2136807377036614,1.2136807377036614,-5.476814296206587,-65.88232689827217,0.0
371,-4.1792145919145,-66.30494487812928,1.2136807377036614,1.2136807377036614,-6.333993471853778,-68.53413866708615,0.0
372,-7.444268583522337,-67.55688527308625,1.2136807377036614,1.2136807377036614,-6.971560463161776,-67.09622965095618,0.0
373,-9.001848098747296,-68.71835412056969,1.2136807377036614,1.2136807377036614,-9.277809947965647,-68.64608947081652,0.0
374,-14.739830563112097,-67.88936860144422,1.2136807377036614,1.2136807377036614,-15.704466034486323,-66.41289969322519,0.0
375,-15.581822507219204,-66.20679034291202,1.2136807377036614,1.2136807377036614,-17.740248908848347,-66.78429487269091,0.0
376,-18.096620054362806,-64.6248378675549,1.2136807377036614,1.2136807377036614,-15.780966898365993,-63.89492283424723,0.0
377,-13.916097901416258,-58.97552827570103,1.2136807377036614,1.2136807377036614,-10.580152372409607,-58.99660584954862,0.0
378,-10.389079975476772,-62.95591789026994,1.2136807377036614,1.2136807377036614,-11.783488620965677,-61.28743557831083,0.0
379,-12.385881692117241,-60.141792827518245,1.2136807377036614,1.2136807377036614,-12.229432039806202,-61.739567405001836,0.0
380,-12.076591845725856,-62.189531374000794,1.2136807377036614,1.2136807377036614,-13.207747177395108,-62.96511858138854,0.0
381,-13.915592623443363,-67.86993706686414,1.2136807377036614,1.2136807377036614,-13.80159385278451,-68.27941638091382,0.0
382,-15.301122845908363,-68.3222976556092,1.2136807377036614,1.2136807377036614,-15.82662854704387,-68.5274986069462,0.0
383,-15.194898255673365,-64.55150902521594,1.2136807377036614,1.2136807377036614,-15.29586817972095,-66.51763583798706,0.0
384,-17.67074944004785,-63.65960977959035,1.2136807377036614,1.2136807377036614,-18.166874704487714,-63.800483645168946,0.0
385,-14.93176344283155,-65.75967753770162,1.2136807377036614,1.2136807377036614,-15.9548311429426,-66.3551767433738,0.0
386,-16.622967685852625,-65.9952596268456,1.2136807377036614,1.2136807377036614,-18.0459138054945,-64.09131502462566,0.0
387,-19.94592440444457,-66.1712546470333,1.2136807377036614,1.2136807377036614,-17.48330941939555,-64.74047226424825,0.0
388,-21.20897645949324,-69.74749033680268,1.2136807377036614,1.2136807377036614,-20.48987032212652,-71.07968924108897,0.0
389,-21.389915037776458,-75.96476802079586,1.2136807377036614,1.2136807377036614,-22.08323138144064,-76.61649016233508,0.0
390,-25.820033173659965,-79.08841280094529,1.2136807377036614,1.2136807377036614,-25.350785452309097,-77.14702457709446,0.0
391,-21.393708613185154,-78.80684942167449,1.2136807377036614,1.2136807377036614,-22.053767205772107,-78.55475195884384,0.0
392,-20.14191695810245,-87.03765308258414,1.2136807377036614,1.2136807377036614,-20.981667201968154,-86.8710760198547,0.0
393,-20.301126008077027,-84.50734951286167,1.2136807377036614,1.2136807377036614,-21.158477965460335,-84.27014022009925,0.0
394,-19.12726871982068,-85.43012564062255,1.2136807377036614,1.2136807377036614,-18.822706505816903,-86.60012522091402,0.0
395,-17.475904370826683,-83.76622515101172,1.2136807377036614,1.2136807377036614,-18.51176322718994,-82.89933182668207,0.0
396,-18.87825310259449,-83.88461763417655,1.2136807377036614,1.2136807377036614,-18.53288555338013,-85.69753833136356,0.0
397,-18.549238504053406,-87.38357050421274,1.2136807377036614,1.2136807377036614,-17.581071607653456,-86.78298499739581,0.0
398,-15.053860217844665,-87.7933415726661,1.2136807377036614,1.2136807377036614,-13.943418229380836,-87.75078170407626,0.0
399,-8.226697549500052,-90.4077996006986,1.2136807377036614,1.2136807377036614,-7.9048967124949145,-89.80483468964148,0.0
400,-3.4640088089469154,-92.1856450782225,1.2136807377036614,1.2136807377036614,-2.833537390323375,-91.85667626506732,0.0
401,-0.6048659365613696,-93.14662968759936,1.2136807377036614,1.2136807377036614,0.2823607184372041,-93.64008390600006,0.0
402,0.8940235489971751,-96.6587403550136,1.2136807377036614,1.2136807377036614,1.8940376427774515,-95.43036221585386,0.0
403,3.33514105116286,-98.4654227388415,1.2136807377036614,1.2136807377036614,2.2996647411038103,-97.78733202581464,0.0
404,4.641205214572603,-97.74084223229903,1.2136807377036614,1.2136807377036614,4.9977681322177405,-95.71377366156865,0.0
405,8.953432363583932,-90.92526090591122,1.2136807377036614,1.2136807377036614,7.778106466900029,-90.4221274511645,0.0
406,9.20264672985525,-89.71293593136552,1.2136807377036614,1.2136807377036614,9.508257438156669,-91.70000359724632,0.0
407,11.064029935205017,-96.33998350881866,1.2136807377036614,1.2136807377036614,12.800604241824756,-98.49216767048605,0.0
408,13.700555347354928,-102.04935759693878,1.2136807377036614,1.2136807377036614,13.624535638595088,-102.91294961438719,0.0
409,12.367243372083308,-98.90401044076299,1.2136807377036614,1.2136807377036614,11.66691572883571,-97.95671078618422,0.0
410,16.97001729755486,-97.10554826725509,1.2136807377036614,1.2136807377036614,15.80516888946654,-96.04367848050316,0.0
411,15.157342499778482,-93.24635923513561,1.2136807377036614,1.2136807377036614,14.580556937615084,-93.47609387278852,0.0
412,18.440489725868773,-85.9136237078772,1.2136807377036614,1.2136807377036614,15.002537164121255,-87.71792901093811,0.0
413,15.938002935463754,-84.88987488137312,1.2136807377036614,1.2136807377036614,16.10268691142836,-85.30606741286896,0.0
414,19.937318026866187,-86.26269057508084,1.2136807377036614,1.2136807377036614,19.679847993763243,-87.25712415261374,0.0
415,20.772962529073702,-86.51069465798737,1.2136807377036614,1.2136807377036614,21.226961217547466,-86.53121270812704,0.0
416,24.095969137489114,-86.87815099142598,1.2136807377036614,1.2136807377036614,25.059524720658302,-86.59055629637731,0.0
417,19.707700987586392,-85.0631041608919,1.2136807377036614,1.2136807377036614,18.692530185537535,-85.26906858763026,0.0
418,22.975433215475377,-84.45698643458505,1.2136807377036614,1.2136807377036614,21.8595268497567,-84.27012420179675,0.0
419,26.67872741421811,-89.51088109374409,1.2136807377036614,1.2136807377036614,25.615134728190913,-89.80932003065108,0.0
420,26.065769611910845,-86.20406470183886,1.2136807377036614,1.2136807377036614,27.088426348292632,-84.80949065079436,0.0
421,22.100055428422284,-82.46942945755671,1.2136807377036614,1.2136807377036614,22.15516043537017,-82.41857599332036,0.0
422,20.870009989987214,-83.00248951031371,1.2136807377036614,1.2136807377036614,19.663318607140653,-84.03086559077772,0.0
423,20.535905435425764,-86.99120357131258,1.2136807377036614,1.2136807377036614,19.841077081163515,-84.95993566844992,0.0
424,18.43982349069592,-82.92429459007842,1.2136807377036614,1.2136807377036614,17.20657454328175,-83.27978852749543,0.0
425,16.924093360558597,-85.31829093626382,1.2136807377036614,1.2136807377036614,17.450237572866303,-84.09349323143607,0.0
426,18.413060964596923,-82.52000873773198,1.2136807377036614,1.2136807377036614,18.067910272956134,-81.06106747160239,0.0
427,19.457969466397504,-79.55149169015199,1.2136807377036614,1.2136807377036614,20.282641383590356,-81.2299027965898,0.0
428,18.18462282951858,-75.69078833715304,1.2136807377036614,1.2136807377036614,18.4620441974851,-75.30525336220218,0.0
429,19.51680817294196,-74.806291685222,1.2136807377036614,1.2136807377036614,20.460618762594514,-73.52846022931752,0.0
430,23.034991303004233,-68.88764686972766,1.2136807377036614,1.2136807377036614,23.770935800717453,-68.19318136530819,0.0
431,17.72851401193774,-69.83889156395567,1.2136807377036614,1.2136807377036614,16.17581085464556,-70.65562904661195,0.0
432,10.546509714943522,-77.63139307509661,1.2136807377036614,1.2136807377036614,8.59428738257225,-77.37175430433709,0.0
433,6.8026977702258336,-78.85481224072082,1.2136807377036614,1.2136807377036614,8.589489937533285,-78.13317416990975,0.0
434,10.253803093738846,-77.71031637135121,1.2136807377036614,1.2136807377036614,10.674110498644044,-79.9202679952133,0.0
435,15.413566487336006,-87.83233858951678,1.2136807377036614,1.2136807377036614,16.696701981639848,-87.15514730579521,0.0
436,12.13942136765128,-87.76510315737356,1.2136807377036614,1.2136807377036614,11.49312427544821,-88.22855344446319,0.0
437,9.900423783305499,-89.21721168637102,1.2136807377036614,1.2136807377036614,10.018300867923733,-90.23714989118552,0.0
438,7.422088839820191,-85.45143302542337,1.2136807377036614,1.2136807377036614,8.414345585335033,-85.91727085552654,0.0
439,8.061381980125187,-85.38146124201191,1.2136807377036614,1.2136807377036614,7.477320812867182,-84.31350259929454,0.0
440,4.728761927324655,-82.3807415501714,1.2136807377036614,1.2136807377036614,3.096131762181387,-81.16173364486139,0.0
441,3.87208306380429,-79.51154494056087,1.2136807377036614,1.2136807377036614,3.4859789029328456,-79.37580061571138,0.0
442,-3.027200563133773,-76.96629991850612,1.2136807377036614,1.2136807377036614,-3.2320579646739893,-77.40716640315483,0.0
443,-1.5529052280563698,-77.29502847570937,1.2136807377036614,1.2136807377036614,-2.273759908584886,-77.29497987252448,0.0
444,3.7790844307064773,-76.66794179786018,1.2136807377036614,1.2136807377036614,5.121061643918447,-77.26096168949996,0.0
445,3.883451543313057,-77.13765500588303,1.2136807377036614,1.2136807377036614,2.635909727525651,-76.54027052616563,0.0
446,4.2838102934154705,-78.44058696292572,1.2136807377036614,1.2136807377036614,2.6303358556737586,-78.10081091417263,0.0
447,4.028207922110096,-77.7576026830746,1.2136807377036614,1.2136807377036614,4.372058907915457,-77.20377598582624,0.0
448,5.129297538003056,-76.68040295282559,1.2136807377036614,1.2136807377036614,4.4807236157185795,-75.31170688033072,0.0
449,1.6448297186352439,-69.18387586613734,1.2136807377036614,1.2136807377036614,2.748786952653247,-68.45824881035374,0.0
450,-0.22669572832027862,-67.21541623644488,1.2136807377036614,1.2136807377036614,-1.1020118143010174,-68.82650081529393,0.0
451,2.4615527472487386,-68.82842587906103,1.2136807377036614,1.2136807377036614,1.7439640958011582,-70.26097657834158,0.0
452,2.76315342070968,-72.225615378461,1.2136807377036614,1.2136807377036614,1.8038947900588054,-75.42938359931611,0.0
453,3.0308120662318756,-78.15658356623756,1.2136807377036614,1.2136807377036614,0.09857848293966476,-77.63065050047658,0.0
454,-0.7453639557884877,-75.72862530876493,1.2136807377036614,1.2136807377036614,-2.4487778541387453,-74.28283992213085,0.0
455,-1.3409426817112204,-71.90501898019359,1.2136807377036614,1.2136807377036614,-2.4099659538152016,-72.24313191490974,0.0
456,-5.688261901232295,-65.88276589369207,1.2136807377036614,1.2136807377036614,-4.152110475710991,-67.74177270232113,0.0
457,-6.345942802651081,-67.21082926107661,1.2136807377036614,1.2136807377036614,-4.474380740809434,-64.71215508883543,0.0
458,-8.157399316135301,-62.93048603116381,1.2136807377036614,1.2136807377036614,-7.53060308656405,-61.92499254770802,0.0
459,-3.348137579058805,-58.489772407242484,1.2136807377036614,1.2136807377036614,-4.057091649965873,-56.90629132949434,0.0
460,-1.8185222859570291,-51.45617065462286,1.2136807377036614,1.2136807377036614,-1.6641532689832128,-52.398437377953016,0.0
461,-1.4461461977268297,-52.14172947096072,1.2136807377036614,1.2136807377036614,-2.078772552182339,-53.856257010972826,0.0
462,-2.4897410190018516,-54.258145619174876,1.2136807377036614,1.2136807377036614,-0.38429748297414723,-55.08579852823854,0.0
463,-1.5890236288871444,-53.56938049727612,1.2136807377036614,1.2136807377036614,-1.8245438114268964,-54.10212836230352,0.0
464,0.4591752447498163,-54.59495287496438,1.2136807377036614,1.2136807377036614,-0.9886067036071974,-54.899678776389806,0.0
465,2.633412675641047,-54.40978257882679,1.2136807377036614,1.2136807377036614,2.820336896438883,-54.89568781168297,0.0
466,7.154423646864069,-52.582078260172516,1.2136807377036614,1.2136807377036614,7.961019911798804,-51.88941859618946,0.0
467,8.834905256197365,-53.176992687646894,1.2136807377036614,1.2136807377036614,9.673924284703862,-52.405964790391636,0.0
468,11.224465794310598,-51.90750021807352,1.2136807377036614,1.2136807377036614,12.601486954917052,-52.000181535371766,0.0
469,11.44120110651467,-54.016357024839685,1.2136807377036614,1.2136807377036614,9.844014767032462,-55.194711710728335,0.0
470,3.0219330684482113,-57.61326147885697,1.2136807377036614,1.2136807377036614,2.8692004357213605,-57.35313722455337,0.0
471,-2.670549050490182,-53.5445862561387,1.2136807377036614,1.2136807377036614,-3.4763193723343138,-54.28120001399053,0.0
472,-1.1116703296833006,-52.203426259120114,1.2136807377036614,1.2136807377036614,-1.5841218234021117,-52.93740970954548,0.0
473,2.014572527757765,-53.204127205743696,1.2136807377036614,1.2136807377036614,1.40493057070626,-53.683600187076,0.0
474,-0.1986583612045978,-50.77951584021813,1.2136807377036614,1.2136807377036614,0.7735062148445889,-51.741606571195895,0.0
475,4.310919085632606,-53.3925899892857,1.2136807377036614,1.2136807377036614,6.237024066756132,-52.407345661405365,0.0
476,4.8400714429876945,-50.87844050477911,1.2136807377036614,1.2136807377036614,5.9147956473052545,-48.71011747995107,0.0
477,4.295242515783649,-47.09310240648168,1.2136807377036614,1.2136807377036614,3.597417247697292,-47.33619147388036,0.0
478,8.387996195209585,-49.60869571902985,1.2136807377036614,1.2136807377036614,8.315131742067543,-50.574104938676825,0.0
479,7.290969225048277,-49.05441738005184,1.2136807377036614,1.2136807377036614,8.05399464019837,-49.8758813810048,0.0
480,4.770801443642213,-45.70386386962896,1.2136807377036614,1.2136807377036614,5.186426813244749,-46.13812364723339,0.0
481,10.967433081024534,-43.02641099693051,1.2136807377036614,1.2136807377036614,12.012215826904141,-42.006189189269236,0.0
482,7.882228487823813,-41.63573227507526,1.2136807377036614,1.2136807377036614,7.307083156488478,-42.994982169441315,0.0
483,9.208214695105948,-48.20279603073706,1.2136807377036614,1.2136807377036614,9.615749718528189,-49.04854518107948,0.0
484,11.973456895147045,-47.13160127525223,1.2136807377036614,1.2136807377036614,11.974561860857627,-44.92737374716888,0.0
485,13.370146445784528,-46.77454644236448,1.2136807377036614,1.2136807377036614,11.245779458434567,-46.83586840323572,0.0
486,13.288627662236157,-43.54606213305249,1.2136807377036614,1.2136807377036614,14.457666001730384,-43.39823239751125,0.0
487,15.107274853123943,-40.196886296998294,1.2136807377036614,1.2136807377036614,18.043992465654323,-41.531743522513985,0.0
488,21.516187812483214,-38.117149475842254,1.2136807377036614,1.2136807377036614,20.322260074840365,-36.00555315441699,0.0
489,21.59587792451636,-34.00027575858928,1.2136807377036614,1.2136807377036614,20.419765026228298,-31.44862442714188,0.0
490,17.526557668672964,-31.454070493768103,1.2136807377036614,1.2136807377036614,17.22982932653372,-30.550879735119622,0.0
491,22.909287345431146,-31.12351852161278,1.2136807377036614,1.2136807377036614,21.871634485430167,-31.104883583839655,0.0
492,20.035610984038165,-29.77962231973771,1.2136807377036614,1.2136807377036614,17.69042007726566,-31.07831787241809,0.0
493,18.015786122367548,-34.78569198851456,1.2136807377036614,1.2136807377036614,15.950546783073491,-37.24795082912564,0.0
494,18.104281112974228,-33.95593218282342,1.2136807377036614,1.2136807377036614,18.88851222048396,-32.84150286364354,0.0
495,14.44550147172861,-32.26959134208792,1.2136807377036614,1.2136807377036614,14.860511692359715,-32.56178671683763,0.0
496,19.473049038618022,-29.946286753588335,1.2136807377036614,1.2136807377036614,19.068170801384927,-28.77743778164042,0.0
497,19.42881505618598,-27.554551052962175,1.2136807377036614,1.2136807377036614,18.660951200989267,-27.1466120661225,0.0
498,16.093137729201175,-27.604598571040565,1.2136807377036614,1.2136807377036614,18.035332185524002,-28.209473636200837,0.0
499,14.705440723137123,-25.371963152548908,1.2136807377036614,1.2136807377036614,16.81489199257186,-25.926789753844204,0.0
