n,x1,x2,y1,y2
659,695.886625886728,-20929.412758597005,685.3749642318076,-20927.611839680394
660,723.3917672587668,-20990.353629996698,713.0198472011327,-21034.91915519615
661,750.9356864747335,-21051.256552781426,729.7147674241867,-21059.7190568325
662,778.5236952538324,-21112.10225096582,795.0895279102298,-21119.274012742444
663,806.1618201384733,-21172.874843818725,837.6440245247264,-21156.103104495724
664,833.8601546144724,-21233.566256073344,850.3913889923738,-21219.072279611864
665,861.6363480381607,-21294.190246897742,840.2570801864291,-21318.42882613739
666,889.4824528229852,-21354.780845008696,905.2001048011216,-21379.864581332735
667,917.3875085820548,-21415.347669110804,933.3746022660644,-21433.702960868624
668,945.3347974355369,-21475.888044956006,929.9248109122273,-21456.627627299924
669,973.3318271953768,-21536.39539763947,940.5927090639033,-21501.129655022814
670,1001.3846748687889,-21596.8782276694,1010.0609014591763,-21636.037116030664
671,1029.4721310876707,-21657.35545308302,1055.9749444201934,-21686.85875690859
672,1057.5979354939457,-21717.837739156847,1064.2737148085985,-21695.426887319783
673,1085.7274910048486,-21778.319568608265,1097.4003471829062,-21775.203096501016
674,1113.8622043682742,-21838.782696870487,1103.6334584521678,-21838.819145534984
675,1142.010965330592,-21899.237327001476,1132.449898216176,-21860.488083110944
676,1170.1523083869909,-21959.668662197142,1187.5257427818592,-21984.247536524046
677,1198.2734973218626,-22020.06007795865,1242.045467626273,-22043.865731270405
678,1226.408141236696,-22080.409012389828,1264.8035657504813,-22082.623906040586
679,1254.560825400419,-22140.71841482138,1267.1996254368714,-22145.98245606601
680,1282.7268479578752,-22200.988237201032,1270.0458554595637,-22233.417738456992
681,1310.9108044712582,-22261.23148397385,1307.7915693403127,-22246.581057455358
682,1339.1146592029268,-22321.454517940874,1341.3655635719742,-22324.27591552093
683,1367.3396195220835,-22381.653929465647,1382.151341219221,-22345.581910558456
684,1395.5691150454536,-22441.830843927022,1347.4904053155285,-22428.166801836614
685,1423.791511787565,-22501.992293775616,1438.9415449041612,-22491.839085522213
686,1451.9999690890859,-22562.133917869403,1449.2452194143173,-22560.09383090148
687,1480.1931376502184,-22622.236400763482,1478.4627033767508,-22637.072320014573
688,1508.3731063974647,-22682.291567912802,1458.2298715912825,-22696.139741378644
689,1536.5292002219885,-22742.287368066096,1549.3908506547398,-22765.319088513294
690,1564.667238162742,-22802.202688953657,1560.6949803559646,-22781.945498291934
691,1592.8001846289383,-22862.02382256763,1610.5797846144092,-22915.743929737026
692,1620.9766262537153,-22921.764220408353,1635.5238376750606,-22896.46671538282
693,1649.2255130390436,-22981.450883234185,1655.0433471650074,-22966.019048890903
694,1677.5514664668617,-23041.091366353918,1696.4778728427118,-23066.571068686877
695,1705.9390456763285,-23100.687120162536,1749.3279123512918,-23082.191215736857
696,1734.3777676221152,-23160.22301704779,1711.9984259598796,-23170.645536157877
697,1762.8729631339388,-23219.670644160702,1731.7110429519214,-23194.508928516017
698,1791.452982879257,-23279.01250338,1775.0045312400866,-23297.69178636298
699,1820.13630236719,-23338.252600240496,1789.387071404093,-23346.886213403515
700,1848.9472145298735,-23397.425061717062,1841.000546573821,-23395.981906860747
701,1877.929179261462,-23456.538117493063,1899.8874344735143,-23465.827708517063
702,1907.1177316537924,-23515.585297739744,1931.281515712938,-23530.013510179047
703,1936.504719790388,-23574.56145191788,1924.2687340049763,-23554.254481948094
704,1966.0845306596166,-23633.47476690801,1979.755601070704,-23622.92553347688
705,1995.87329757051,-23692.340587559265,1992.9932805817884,-23710.480196182554
706,2025.8772598567755,-23751.17900324831,1983.9037442856873,-23759.870110031323
707,2056.0782655525945,-23809.990174041202,2115.545898842397,-23825.688802029163
708,2086.4670622374197,-23868.74661349155,2084.9550792176706,-23903.586964376398
709,2117.044592499958,-23927.433813301584,2129.928025578858,-23943.10321666917
710,2147.828686271396,-23986.043475207258,2136.5988401707777,-23986.85211414076
711,2178.8350701098993,-24044.565266049212,2193.9185089825028,-24049.312992417166
712,2210.06798507193,-24102.99217892537,2183.5603383777484,-24068.511915089843
713,2241.494345979088,-24161.338303416996,2255.990338484094,-24121.739732049995
714,2273.07307322263,-24219.605460336432,2257.132811215197,-24229.39518683895
715,2304.819582903161,-24277.810632485372,2288.55064912544,-24332.098754174156
716,2336.7446223149145,-24335.96544903387,2325.3517243446104,-24308.09969006843
717,2368.8591525832135,-24394.066812954992,2347.3442676366562,-24357.83250465265
718,2401.1836901313723,-24452.111600300865,2424.4697703650977,-24473.301738810253
719,2433.726165056647,-24510.11850924347,2422.389448506213,-24520.698222820152
720,2466.493441013358,-24568.083383771147,2487.203506718955,-24465.13950307829
721,2499.4788999719167,-24625.96619885982,2539.5921981481274,-24592.38736142289
722,2532.6958977550967,-24683.760614335726,2545.90312461312,-24699.11582889623
723,2566.137996599037,-24741.48124899707,2543.625265643714,-24734.861428906395
724,2599.809764821595,-24799.10976378477,2559.4186373012885,-24826.020010870066
725,2633.7012115354187,-24856.627496526246,2645.88607503258,-24868.991857593046
726,2667.788340352189,-24914.046122845,2637.162920042262,-24940.587996876104
727,2702.0635002733916,-24971.371081822817,2720.1794678928313,-24982.706383524008
728,2736.514075420027,-25028.63239768621,2736.0977555007103,-25051.30728353381
729,2771.1509184717397,-25085.84588161952,2804.260176586053,-25088.61157302983
730,2805.9893932146956,-25143.013721309704,2786.849255637025,-25151.893405936982
731,2841.0291523336023,-25200.1399433782,2834.894051531331,-25169.8437491507
732,2876.2668477288266,-25257.23785873299,2873.857569482946,-25273.177233098686
733,2911.709069104502,-25314.312736037005,2918.251684458618,-25294.512449164107
734,2947.350348619065,-25371.372503046427,2965.636751335722,-25367.02747360104
735,2983.178811140501,-25428.38623731398,2973.341793410643,-25376.04252024011
736,3019.2115993377906,-25485.329616229086,2975.54568982769,-25470.269739667907
737,3055.4697842513856,-25542.205236309623,3075.568758695515,-25523.308621810138
738,3091.9303115093894,-25599.021766763122,3093.226689898544,-25630.554824862862
739,3128.560180156826,-25655.78448435183,3118.1514514605233,-25653.855495801457
740,3165.3411076583943,-25712.513487645054,3175.1063780475956,-25735.40216614375
741,3202.2632305686493,-25769.212325991302,3191.244898806246,-25768.583823691795
742,3239.3043628592695,-25825.88647148158,3247.655591276802,-25824.868874624375
743,3276.4652128941334,-25882.54748788735,3301.238309256888,-25872.19646373545
744,3313.7220533352474,-25939.188288988906,3335.7467441667654,-25967.607363029325
745,3351.055875760252,-25995.786413762835,3373.1582875508097,-26021.74917626541
746,3388.4565837974683,-26052.32482459632,3408.701107117505,-26027.142910025737
747,3425.9155405001966,-26108.80813532558,3403.813700909165,-26113.92751318428
748,3463.4190760472125,-26165.21982875504,3450.6396236165347,-26098.89858942078
749,3500.957137885918,-26221.536277181174,3527.214296799225,-26201.62101866685
750,3538.515668770062,-26277.771574809092,3542.233260105761,-26294.179808068806
751,3576.085923225364,-26333.943176493736,3584.3451491994606,-26315.982906387002
752,3613.696248934523,-26390.063366028127,3616.5450624507607,-26355.50780357943
753,3651.355210613611,-26446.13842324148,3643.078576183791,-26440.51520691557
754,3689.057995707228,-26502.17641778276,3709.8701599842943,-26505.688455105294
755,3726.8283220291237,-26558.199867291085,3733.223853448812,-26539.84605794585
756,3764.6534405068783,-26614.245823059337,3779.740024010834,-26573.565327519842
757,3802.5496968951784,-26670.30957771482,3802.0054263083525,-26629.20831553659
758,3840.5284972190316,-26726.391878010843,3837.4851410400865,-26752.157123707748
759,3878.5787319017563,-26782.506207537856,3900.019432056408,-26745.82989129367
760,3916.6780042155965,-26838.65444548821,3890.212969859841,-26813.238283606326
761,3954.8141208091183,-26894.832907757816,3957.73990992949,-26900.19334497853
762,3992.9796756816486,-26951.040305989867,3993.28107876401,-26964.7816850887
763,4031.1692557532633,-27007.275406447712,3997.7489797240614,-27003.710608048725
764,4069.384337364148,-27063.535091717535,4095.2171695713537,-27063.407906387947
765,4107.6418683200845,-27119.801186569457,4113.490429463436,-27133.79779807317
766,4145.947418229121,-27176.05293110815,4170.218295402656,-27195.575609183983
767,4184.306127642451,-27232.2765619447,4187.624309796551,-27235.815883730033
768,4222.730336867721,-27288.47375613035,4193.244344853624,-27269.804782240124
769,4261.233244417371,-27344.64337235645,4194.878262383452,-27380.73376286013
770,4299.815888384985,-27400.80905824877,4340.875960923658,-27406.331773513248
771,4338.476089565789,-27456.99813508825,4394.439140702867,-27442.883038372303
772,4377.206995817174,-27513.209188605742,4375.578062079585,-27518.268658184676
773,4416.0175942428905,-27569.438446901437,4465.226846924786,-27544.46194680608
774,4454.889795728841,-27625.663282798407,4436.154460040524,-27637.492309507892
775,4493.8008890149795,-27681.859858823227,4496.076647411155,-27633.80712061146
776,4532.734331296899,-27738.024274204992,4564.28603344743,-27722.147264032283
777,4571.688130686212,-27794.16222651215,4565.063212950412,-27824.601386353832
778,4610.659818142061,-27850.26927490164,4634.383430689089,-27891.725960653042
779,4649.62944845394,-27906.35023670198,4684.123439320544,-27941.36402147779
780,4688.588624340899,-27962.403038909488,4674.265854837348,-27963.94526756287
781,4727.529215156915,-28018.417084996097,4711.662729214045,-28036.22522819363
782,4766.449999958742,-28074.38564030675,4759.673236163882,-28080.966089821322
783,4805.333233804273,-28130.276112781437,4823.911184745804,-28097.39258864858
784,4844.166406302975,-28186.05882860574,4859.454955951815,-28190.661665475425
785,4882.9653057409405,-28241.71043063107,4887.4789798325555,-28264.027657411
786,4921.7259332861995,-28297.221268828776,4937.048624160468,-28313.52241639994
787,4960.451675615093,-28352.58194169331,4974.401012793336,-28428.436227640712
788,4999.138204655803,-28407.80202598315,5019.8208563592025,-28376.174273888806
789,5037.786896658567,-28462.885570666684,5028.102127585,-28437.889532845293
790,5076.401593643971,-28517.8349503445,5074.803747300734,-28587.26852172222
791,5114.972397357039,-28572.62171440583,5139.756429132113,-28586.471094327037
792,5153.493027282397,-28627.224736733024,5178.938401597603,-28626.05160816441
793,5191.941525973157,-28681.636576555666,5153.591937886987,-28697.685350115386
794,5230.305148226863,-28735.895795829092,5172.456885110173,-28735.444652751066
795,5268.578791490586,-28790.0322029957,5255.252799243495,-28813.404503366233
796,5306.776200729959,-28844.053965055507,5269.876826556495,-28829.893569031345
797,5344.876227652209,-28897.962598340924,5319.461724737978,-28958.626103151353
798,5382.859404228309,-28951.757530547715,5397.1512003580165,-28927.8555593641
799,5420.719168159135,-29005.428803156232,5468.404903649358,-29043.822016334274
800,5458.4385696179415,-29058.95903888073,5416.177101168593,-29023.597638212126
801,5496.014224830522,-29112.354983788682,5494.490073705604,-29105.563538853756
802,5533.44179581602,-29165.624480174578,5497.246715723833,-29173.29668929414
803,5570.722569295158,-29218.76044446098,5553.725074592104,-29217.662215384862
804,5607.887187477872,-29271.75446925372,5625.943486947413,-29267.745772354225
805,5644.936741412841,-29324.630191777465,5606.006068481776,-29376.546193761355
806,5681.857235042802,-29377.402862954954,5691.0275482265615,-29365.028425303266
807,5718.644142303007,-29430.057979234323,5680.626465796782,-29482.903258863313
808,5755.278322521086,-29482.569819092507,5766.030538476549,-29424.75301489103
809,5791.734408896567,-29534.918713110324,5780.365590664264,-29592.9358648089
810,5827.991469869863,-29587.095976967295,5830.614167800936,-29551.790862475475
811,5864.025844439228,-29639.10685600028,5858.711020391223,-29642.873261296
812,5899.827924919192,-29690.939856134322,5912.036795267024,-29673.532573134515
813,5935.410367219089,-29742.576519962968,5940.166109364294,-29728.997912242045
814,5970.779839982544,-29794.039108979767,5972.339500716877,-29795.95615836726
815,6005.955599739908,-29845.35645261573,5976.236474033927,-29840.543131902068
816,6040.942628480626,-29896.54594025843,6013.670473636372,-29879.962101281704
817,6075.735998214269,-29947.625229015986,6077.2031861797,-29952.475426832363
818,6110.324483050355,-29998.59480206695,6081.573989337069,-29999.803787804623
819,6144.695719398655,-30049.44274356326,6146.893154193232,-30034.680366383753
820,6178.846788368694,-30100.147102492952,6196.8154826405635,-30091.12999211951
821,6212.786796705346,-30150.715064680313,6170.983706744776,-30202.552260602533
822,6246.5145343257755,-30201.15107686106,6282.155479934269,-30204.87480478411
823,6280.031771081307,-30251.460170759598,6259.813767924291,-30245.557529763268
824,6313.3364726079735,-30301.643077031422,6327.467994892237,-30284.48638001711
825,6346.420481197022,-30351.70624338399,6404.739326057029,-30356.49417270594
826,6379.284099982691,-30401.676402958972,6338.558935862658,-30409.667345903283
827,6411.942090425355,-30451.5872281565,6432.525804122569,-30424.770485263223
828,6444.41027655184,-30501.443277955656,6432.899517846396,-30518.829271833594
829,6476.673531126216,-30551.236514367283,6454.822283304797,-30555.70963894579
830,6508.745743322036,-30600.94649469887,6536.799824774738,-30612.715647687593
831,6540.639210180937,-30650.582089077405,6563.3875191363495,-30704.034496170243
832,6572.331703225657,-30700.143848721473,6531.644221305832,-30716.360778731494
833,6603.809281275736,-30749.629700114896,6576.74650740372,-30732.71407562108
834,6635.064137076596,-30799.049702947643,6686.677242180239,-30811.464276595492
835,6666.090413077615,-30848.404288295234,6636.76902165874,-30841.05570443766
836,6696.8919310751735,-30897.69907048224,6720.7074365948965,-30893.206800745676
837,6727.467572424561,-30946.939840820112,6715.827178853343,-30970.435254765875
838,6757.8044578178615,-30996.137596413246,6736.766640741407,-30968.547106695827
839,6787.905634796618,-31045.330367705956,6805.325911111642,-31034.543308196437
840,6817.769225713143,-31094.542556614757,6841.98715012276,-31048.629780908428
841,6847.414290668697,-31143.773577219014,6833.733129596993,-31111.24831127476
842,6876.848551845978,-31193.013801426776,6897.0808405707785,-31205.208814320446
843,6906.061114548832,-31242.266274861824,6909.074668941854,-31229.216534071817
844,6935.051613252182,-31291.534055825177,6944.668875170798,-31266.542341499287
845,6963.828294289258,-31340.812544750097,6969.818269644384,-31314.7831473794
846,6992.412363890398,-31390.08546995855,6999.99754777745,-31394.56060866332
847,7020.809777163754,-31439.347784036578,7025.612437828457,-31392.69039751368
848,7049.048346709575,-31488.58070753499,6999.369079767688,-31474.07462596122
849,7077.140410144997,-31537.761875497057,7059.157592588872,-31493.087990216118
850,7105.092410658778,-31586.90354610059,7120.765306633011,-31562.2291877488
851,7132.911185389683,-31636.01490901493,7141.240816655693,-31651.438107861653
852,7160.5982604017145,-31685.091781144783,7157.616150940679,-31697.41723269835
853,7188.166370063461,-31734.13488764763,7195.148798494707,-31775.429350865907
854,7215.612917878495,-31783.1683827781,7233.401484600129,-31815.962992812816
855,7242.936604759464,-31832.22308851443,7231.3430641208715,-31821.566406455306
856,7270.1411210489205,-31881.288017607618,7269.541843545122,-31817.210502896596
857,7297.195522571402,-31930.335429336883,7270.238540930716,-31933.518371078797
858,7324.08067850814,-31979.33530298137,7306.344729661955,-31996.952346874616
859,7350.786145226523,-32028.287353344625,7320.2508822406235,-32007.226570541938
860,7377.291186758561,-32077.197631440053,7359.475546634019,-32093.717987442506
861,7403.628556581002,-32126.08454961488,7425.666917460256,-32155.502080411425
862,7429.82251689294,-32174.94969039686,7449.944300333732,-32142.025821646104
863,7455.873587758098,-32223.797608444886,7447.966717761826,-32201.737787718208
864,7481.786828824657,-32272.638194502153,7442.968454172362,-32265.3514171851
865,7507.550133116437,-32321.4962067564,7476.447684737456,-32311.216510011865
866,7533.128772611683,-32370.38002538265,7534.137405675384,-32354.257747845808
867,7558.51863696772,-32419.296166851764,7573.074301949367,-32420.43303707749
868,7583.72654190615,-32468.233437028208,7553.789817377387,-32470.83402661935
869,7608.755516323277,-32517.17134748512,7620.175664400092,-32543.35828495886
870,7633.609045581184,-32566.114877235013,7634.626650317285,-32554.784715574846
871,7658.303791065367,-32615.083378602598,7647.116681622153,-32597.42241524791
872,7682.828102832172,-32664.084970803113,7658.98976619977,-32667.11060549458
873,7707.17625033081,-32713.108636905494,7741.537782364402,-32677.922182000773
874,7731.345602931921,-32762.166549253572,7794.412242203473,-32774.62262737369
875,7755.348870052512,-32811.260956892984,7751.51021645072,-32809.44629317728
876,7779.184269677654,-32860.40908708866,7779.083745979913,-32848.39764997823
877,7802.817257218639,-32909.61340251362,7789.900103253699,-32920.33884977859
878,7826.228465982169,-32958.86166791773,7837.8322430492135,-32974.30872483914
879,7849.42381482997,-33008.16038130339,7854.409552080534,-32992.35723146787
880,7872.4105510193,-33057.541819136575,7850.634413230172,-33060.803241152986
881,7895.19957562912,-33107.02147390522,7866.671346222127,-33100.73727420957
882,7917.794647912687,-33156.604316636425,7870.765695364979,-33123.39620963516
883,7940.204937528671,-33206.30661862032,7929.126231120902,-33239.24834865187
884,7962.4302467172265,-33256.10971782999,7978.095755681839,-33253.74000742605
885,7984.475993541339,-33306.006343737,7969.930919932264,-33324.99838733744
886,8006.332039975989,-33356.02130291589,7995.165870652868,-33348.197368441935
887,8027.968583355006,-33406.17754498523,8011.774927699342,-33422.64062771647
888,8049.380512790073,-33456.470914477264,8043.538577718868,-33472.03543617611
889,8070.559438501852,-33506.85803797151,8072.5692227686095,-33484.13510036392
890,8091.4908404414155,-33557.32735326421,8103.281192111339,-33527.04431759276
891,8112.192319513636,-33607.888600599836,8088.122647705398,-33617.44247645674
892,8132.668876307081,-33658.530746963785,8108.014563899687,-33667.49449261811
893,8152.907799900847,-33709.25556013408,8100.756794451977,-33681.501025552716
894,8172.889414307781,-33760.08796735781,8180.516654268793,-33780.40105712194
895,8192.60616076445,-33810.99832327848,8217.1313690957,-33801.409690550834
896,8212.0597932863,-33861.95988407517,8200.788479211818,-33895.38869505301
897,8231.283012464817,-33912.95218998326,8236.300126761327,-33895.75664393206
898,8250.28007936571,-33963.97640933357,8264.299526070614,-33954.85294025804
899,8269.034002308117,-34015.00445185787,8264.116514082556,-34017.747222299025
900,8287.54939073783,-34066.00709614814,8286.067732362533,-34046.81008524458
901,8305.826846818665,-34116.98473002909,8294.717134670997,-34134.51907578698
902,8323.874962771519,-34167.945698502095,8330.904844927578,-34171.92956645131
903,8341.67074664557,-34218.88671380947,8315.15949648642,-34206.537216025834
904,8359.18771200926,-34269.82639137639,8342.459932696293,-34305.13843738271
905,8376.41386682319,-34320.767550297656,8401.271856105284,-34331.477538466395
906,8393.361719254548,-34371.71152425273,8411.474001296905,-34392.65812470206
907,8410.025827467674,-34422.6655811109,8406.13892491274,-34413.19845643271
908,8426.423499829418,-34473.63825897999,8430.274659937375,-34500.8552250925
909,8442.548615188623,-34524.60519683374,8464.99279278405,-34532.65649981235
910,8458.401011180958,-34575.5534611678,8440.278636610572,-34578.9126461918
911,8473.994842246326,-34626.457194584684,8439.402279355436,-34571.5524036614
912,8489.339718749205,-34677.31639070274,8488.770835159217,-34695.90691767436
913,8504.43555092688,-34728.12029536587,8497.28952481762,-34734.92198281272
914,8519.297863912894,-34778.865786510636,8527.55935962599,-34772.551207282835
915,8533.925471604998,-34829.56097118722,8533.54365313107,-34873.9525368602
916,8548.277789021047,-34880.206873076895,8571.817799182238,-34858.48515568281
917,8562.33411092101,-34930.789777013975,8572.60317656294,-34938.446997424864
918,8576.114963111751,-34981.323580184275,8544.46643949271,-34931.507163579685
919,8589.605253947988,-35031.84190032029,8568.398546845197,-35026.83671989307
920,8602.810783028592,-35082.35472765912,8619.492498282721,-35099.168438194516
921,8615.747342282753,-35132.84678346681,8631.595949927038,-35167.46026206716
922,8628.442862201193,-35183.33656699967,8678.057947854863,-35172.48067261277
923,8640.914234296599,-35233.83125812412,8630.026169455186,-35252.45630205909
924,8653.170449396588,-35284.35191552495,8623.828213460025,-35245.4608887078
925,8665.230355178643,-35334.91952461723,8695.323536033238,-35347.71108809333
926,8677.096345673377,-35385.517275631144,8675.738478884005,-35369.06221753003
927,8688.759722681947,-35436.137430558374,8694.0382574199,-35490.58658063522
928,8700.179128779291,-35486.80313912566,8686.814787829426,-35475.41277703238
929,8711.352864120949,-35537.52778059208,8718.09922746591,-35529.863530788585
930,8722.285771083325,-35588.33798819249,8712.248957027181,-35647.23839032375
931,8732.979939197598,-35639.235467305225,8707.16876000359,-35558.50514817438
932,8743.450608353116,-35690.23185521772,8732.605418102175,-35701.31460048536
933,8753.717733528645,-35741.33029707817,8741.480434149133,-35732.765601368184
934,8763.809768574813,-35792.55244118091,8776.999819083225,-35826.60242721383
935,8773.726009723818,-35843.88864674985,8804.007588684059,-35846.89945667888
936,8783.439272884103,-35895.33110844853,8804.557240752361,-35863.548601699855
937,8792.92376035403,-35946.86251631598,8800.01745470178,-35971.583795782986
938,8802.188955050962,-35998.46839949601,8775.431073604293,-35976.45311740763
939,8811.222121768944,-36050.15849164582,8839.562732233546,-36050.176934159004
940,8820.003631498103,-36101.933118797824,8810.460481007402,-36103.106975447714
941,8828.52787886138,-36153.7997392463,8829.600825510703,-36182.762619273395
942,8836.804932764222,-36205.75902138532,8812.892571460887,-36201.972366849
943,8844.84270794492,-36257.81718028366,8840.441066864361,-36263.219294693845
944,8852.652006635743,-36309.99162752956,8870.539861603358,-36330.74018020134
945,8860.232859745336,-36362.279814645786,8856.745393979216,-36391.23386265162
946,8867.580563748457,-36414.657232590296,8833.038794887752,-36447.902958578365
947,8874.69491754622,-36467.08999115307,8892.411501473476,-36416.43007094516
948,8881.568835502187,-36519.572888422656,8902.774630741596,-36521.734093906554
949,8888.184061090817,-36572.09833516097,8884.237353734685,-36565.453459686
950,8894.515220452486,-36624.6730289907,8887.730591575833,-36605.64971148966
951,8900.528963487179,-36677.3111490946,8908.359481224428,-36700.83120033073
952,8906.21061301313,-36730.005568160865,8878.023685535463,-36682.855159739906
953,8911.539032214787,-36782.73810292081,8910.710417880653,-36807.338726096554
954,8916.50877848488,-36835.50294732107,8883.112274772993,-36824.64311143644
955,8921.139352297061,-36888.31473880977,8919.546485017185,-36920.594077990776
956,8925.483108614708,-36941.19121230478,8902.147893108093,-36963.47533705358
957,8929.561953680288,-36994.12358217589,8934.474030386493,-36971.77297155639
958,8933.373263305093,-37047.092301543795,8950.057016173549,-37021.35987279893
959,8936.921686362472,-37100.09657743135,8932.45520383557,-37105.23834968299
960,8940.22233974385,-37153.16087541978,8942.763281695756,-37153.01990257139
961,8943.303092633498,-37206.29319559039,8930.845336260798,-37163.502579344924
962,8946.134241853642,-37259.47717211095,8944.851654168135,-37274.66110874952
963,8948.702520306346,-37312.70489655908,8993.102314097876,-37299.33434673756
964,8950.995869622651,-37365.97459347842,8960.386676069305,-37362.71969867466
965,8953.017076519756,-37419.26496600428,8917.826904674728,-37400.021791877494
966,8954.756964348695,-37472.56885048062,8956.492530245385,-37475.075182029
967,8956.215756250573,-37525.89565116765,8950.437655131183,-37489.365675417415
968,8957.386342057955,-37579.25065412372,8927.630369542292,-37547.595325723225
969,8958.269621867228,-37632.63244623533,9003.470095959154,-37598.29240769178
970,8958.856661634902,-37686.023588735145,8948.753858727194,-37715.62512074298
971,8959.145616103064,-37739.4381610264,8969.338875331096,-37730.90043418192
972,8959.14590353939,-37792.901912266534,8927.456663719533,-37834.101509991946
973,8958.855900622826,-37846.42307964777,9006.24229283713,-37821.37380108273
974,8958.266246056775,-37900.02621973705,8922.161870002365,-37913.098633978094
975,8957.38996511227,-37953.728375286235,8934.510051053605,-37926.92389942089
976,8956.250221340786,-38007.540583298796,8987.71022599909,-38037.22689153469
977,8954.842728273154,-38061.458337353746,8990.908945085062,-38063.1177493657
978,8953.159012954513,-38115.46494476022,8940.534576860286,-38154.98495761351
979,8951.174414823516,-38169.55296418673,8934.550081419051,-38149.238353574874
980,8948.8762526963,-38223.748123382946,8966.83938769975,-38230.512977855346
981,8946.27115210867,-38278.060828808295,8973.719822446952,-38288.135922173395
982,8943.362784850073,-38332.46629959188,8953.892768245187,-38292.4477792432
983,8940.139578628572,-38386.9399093802,8940.64647547586,-38383.48322235925
984,8936.59416807866,-38441.47033333482,8909.66954980986,-38442.57216228869
985,8932.717759702533,-38496.09263246023,8946.868712141715,-38501.99997627825
986,8928.510835827463,-38550.82111931933,8952.703213449013,-38565.57680733806
987,8923.966966280672,-38605.66794436726,8949.883834635388,-38590.29073993792
988,8919.072823327446,-38660.63687049781,8915.782615066408,-38679.9998380551
989,8913.813942962084,-38715.69555507738,8920.738643426785,-38720.0872140174
990,8908.183590115686,-38770.823357879315,8920.99306719071,-38769.30783538595
991,8902.183163449583,-38826.02972823494,8891.99264796215,-38813.51686630293
992,8895.8014328206,-38881.310123192445,8896.506349749863,-38815.445419688316
993,8889.03414989081,-38936.659513260915,8902.416547377614,-38934.65953617186
994,8881.871138471837,-38992.08133244305,8857.77565489559,-38957.25797639628
995,8874.289901772549,-39047.598421835195,8877.260811330336,-39086.72835767656
996,8866.269435524735,-39103.20191259518,8864.762196237349,-39113.590206925146
997,8857.794217906368,-39158.866596298714,8862.129898562564,-39134.87105186135
998,8848.885425408836,-39214.5747083789,8865.191556975731,-39247.03701938684
999,8839.538625232948,-39270.323025062455,8850.205217699078,-39281.667941293235
